idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
1,refs/heads/master,00b0749fd0ee22fcb925c04b5bb56fe039fa78c5,eec4bfbfacd9f464ef0005d2561345742935e229,2091c09ac2df421f9df3a1e31469b09125a111aa,,False,False,,,,,,False
2,refs/heads/master,eec4bfbfacd9f464ef0005d2561345742935e229,49155ba129a947ce5221928dfefa348d662e826f,9029da7a68fe35282e51b336305652c1d0e249fc,,False,False,,,,,,False
3,refs/heads/master,bcf509902457d29a328c0cb71a8d58e51c99c99d,861594fdcab5b6ab519898638a8b54f01ef7bc13,d1b697d64f1850dbba3ef7aeb2c806fc2050c0cf,,False,False,,,,,,False
4,refs/heads/master,e91b76a2decc666bacc1870a7e23e4646928eb4e,5f9932fdc94433b86eebc8f6c072f6f2106715e0,6f24882668660a5371665dce02916065a38ef025,,False,False,,,,,,False
5,refs/heads/master,e37ae3f579a348ad3699119f4aa8cca9dbc55131,c0a0f159a64cf323cccb6eb5fae18f6ab24cdea8,f92b8cf9771362ddf806c28c9a6090c4ebb7ec5d,,False,False,,,,,,False
6,refs/heads/master,c0a0f159a64cf323cccb6eb5fae18f6ab24cdea8,13b09770a96bce8e9130dbf0b8307a87290b4183,a4c15142fdd0a476d044f681c965bdaa719440b8,,False,False,,,,,,False
7,refs/heads/master,17d4bc45d3eb32ddd2e96a47dbdd0f445a5d3874,3766a0b1dfbf480883936bb161e2482a79770d14,2cd3efba71f96fc14e1da32442a269615ae66bbf,,False,True,ca6a018e05c8493a2607b0f2c5f639ebef371557b4a4c61242e869e947987ae4,Tests_failed,b4f08ade3a15a0ef1e507b1ce4019e364f0c43caa735b8f21bbf8b352cafe5ae,Tests_failed,False,False
8,refs/heads/master,ac3291aeebc230fb4a675c78fdde951072161415,0c1729e084c5091c7ee50c38555a9f244849ae78,c9c165890cd36a26393a2ae221e9736be293a5b8,,False,False,,,,,,False
9,refs/heads/master,496c3cf2378502ac45ce6dcb449102095a723e0f,c232fe1a45bb4fbfb666049bb32f3785046a395b,58cd27d24b81f1c06b8116bd944cfd1211651159,,False,True,611576ff8d985fc5b01587a3469d402006c1c8abbfd112394b75e4f0476df5b0,Tests_failed,82ca1807791b8a62e38913449dfcb70c644e69ee7e8d4fd70544611169d64cfd,Tests_failed,False,False
10,refs/heads/master,b6385f693717610f921c75afbbdf082febc479f4,273e79201539455655e7f9b6ed6948413625523a,12e5506882ff02f44394c0044186f188529e340a,,False,False,,,,,,False
