idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,sampled for testing,test merge
2,refs/heads/master,8f9f9fea2f273a7f40b5167626035ba4f78fc630,f9fa3b9df96aac4a0034ba9db5698375ce429652,b107d5bda3ee5ab2ed35ac092979d666b78acab4,,False,23,,,,,,,,False,False
3,refs/heads/master,048ad9ba5a124c6f730b72a627646c8a815987b8,8eb8c7fa3f567030ee594dc0ee39c94c31925707,8f112d7df59cfc08ec92534859006b3d7dd2a830,,True,566,0.0,Tests_failed,c9caf8b1c074f001a787783731a3951a1baf43287117f1df0a43f8b128ee67a2,False,0.0,Tests_failed,c3f60bb895a7966ec23f26903fa531d0144e5342eeda288f05bb277f0c407d70,False,False
4,refs/heads/master,5c41d24f3dcc325bf4e94ec0e283dba842e98e27,c9a58522ca28427552630e0cfb212cf465f4df4a,fc7177a7655cf3506cbdd5699ac0c4d72919ed49,,True,60,0.0,Tests_failed,f88ab2b8f6351a1fd285ae60718061857aebeff71f87fddb8720534c1e20e446,False,0.0,Tests_failed,65f6188b4641c4aa827c53d77638f0366a82975b282e74aa7c6816fcc32075ad,False,False
5,refs/heads/master,eff529e565223ef1ebb886fba53fb5f66a395316,fc9b37253e0d4c1905d0d64e80f9bc1b780f1f9a,85ac86acdf1ea7a30c900e1b418e44956ce8e69c,,False,8,,,,,,,,False,False
6,refs/heads/master,1c7e09349e6f79647dd4671b4946328842f0dae9,4eec8d3cd474f412b04783bca47d0d250123d7ca,a290d73a8f21cb5c8b0fe9c389ea72181464b20d,,True,248,0.0,Tests_failed,5484398158a290e56f6dbf295353781766dfd90b2858329c1da9cbf64da0ce8c,False,0.0,Tests_failed,fc43066154b9c4321fee31d05a58f8fbcac94261d797371317d1f14261755c25,False,False
7,refs/heads/master,912800a19068ba72565d0d6271afb1eef23626ef,20c08056257717f183c5353ed812042aaed06ba1,aea83fb49ab0eec3e7ad7aa7eee69d8190ef230d,,False,2,,,,,,,,False,False
9,refs/heads/master,24add0a07c2de0af6ec7ef6de6adf25bbdf52ff2,dedd9acc9c73c059160b7251a848528ae327422b,98c671c2bbca6b42732f49724d85c2d1d4ba2436,,True,106,0.0,Tests_failed,199aa24d14d87b244e1f4a48f5699f59166d7e321de2765e07406e1facbe5204,False,0.0,Tests_failed,5370b590c536ad244e3dfb2da9dde6512c31e71f988b386154eeacec657fc185,False,False
10,refs/heads/master,a784ec13e8c630498d503d8f50672e63469cc5bf,105859ddeef8cabc908ee3c02598323f9e639941,f1d3734a7ed1de557bf8ef531eb9d4b1a957ede0,,True,468,0.0,Tests_failed,906e2030d96a32c7619fb38a9a156247b0ddfdd0b019b09360d840fbc431c52f,False,0.0,Tests_failed,916a4fec9e8dbc84bb458d5dd1fcac8d8fedeea989b962c945763d1fd82dd90a,False,False
11,refs/heads/master,80126c72138befc58270b3ff7b53f48ba1b56510,cef29db78e4f353fadddedb8b284b51db775add1,86be95c64c85ea287beef1d85df22af15b43634b,,False,6,,,,,,,,False,False
12,refs/heads/master,6120e2ece64ddeeab91e96a05238bd3d9650d3dd,557a2b0e62cdfcf14bf416dc373f0dbb9de455f6,3144160f4c192175f26ce76e25f48a6988c64d99,,False,47,,,,,,,,False,False
13,refs/heads/master,62eefa10286aca645db716a06c15b5a8eb66d3dd,9bf956219f959e17e71cd6c4692c12aaa8129381,d73e0acea6b4d40581f6d70af027669591b6b4c6,,False,3,,,,,,,,False,False
14,refs/heads/master,d806859f41be1cc1535b97e9ccceadfa4ce07726,99f471f679b10ea831990fc7c618c87b68c55b58,ad99e8f3d57a397bcdd0f8f13df4d1ce5ebebb09,,True,300,0.0,Tests_failed,00f000f7565766d2a40bae7b7e480297695efc99e75af16b2ff2c4670dc8675c,False,0.0,Tests_failed,b7fdd266a3ac94776e140920b24495e2ba77f30b78371962b3a6891e7b0c641b,False,False
15,refs/heads/master,8cc7cc2d82fe299d7467eee173eb032ae397b648,eafa587020b42c8fbe3d9593ff132507d985e206,be300b212881198a7ab8803f612e783c90018f65,,False,16,,,,,,,,False,False
16,refs/heads/master,44521b1206d1919355e343dcf3c58de6482821fa,752f90c3574251559b1b5253bfc93e91d8ed320c,2124961beea1f36d3f7d407127a5bfc97b3108b9,,True,240,0.0,Tests_failed,f3b54a311e79ade9aa2965398b1151e1179bf24fc81cab58f61c5dff3e9a4068,False,0.0,Tests_failed,eb5ddc8d99e153ad9d5a64a2f6a20dfe54f6b4c00efb8c8784470e84ec031539,False,False
18,refs/heads/master,7d152d82f22585d43764d6d2f9b6befdb103f68b,dd6739485d790b07e7ea507d39706baeca3814f7,6ca5cf514281687a6d19795587be97c9fdecf562,,True,443,0.0,Tests_failed,87c361bccc5badd04cb4654d5532dfc378a9047ee0debac3a07fc6e94ef37e47,False,0.0,Tests_failed,9d02753d17602780f07c2e08e8458ad69fa8435a9f39fbb28a7252664a0a6078,False,False
19,refs/heads/master,d493ff40922d81ad2a88d7a6fa7d4fb83b315e27,6864faaabfd2f1db658726b751a784ecbc075ea7,ee91d3ed87efebad5fe0d957d856daddc01c1ba3,,False,288,,,,,,,,False,False
20,refs/heads/master,cfb5ab0c538771369a9bda498ce3b21cb5ac2951,79a61d13df1a3664a8586697b25e98388549b5b0,3f02759c8594186eaf39b343153ae6e8ae3cde4d,,False,441,,,,,,,,False,False
21,refs/heads/master,123d6e83c5967ae3c4128e0deb648e4548f499fe,48224cc88f47a87cee91ac633a7086a56510231c,ea9dc043f09f1fcdc91f745c5edd1d699dbf4ecd,,True,215,0.0,Tests_failed,f9e13e9b8d0c3c649aec9d2b52cb1a49b68c901bb263233e820b4575d72fab4a,False,0.0,Tests_failed,d1734cb5e66ea283f05ff70fb520aa48c95e503d43bac36851fd767290a512b5,False,False
22,refs/heads/master,2b3f54618663feb6ff2d9f21747bbcf72f08dd9d,7eb403cd2ce99f47babf47491726de977eccbb08,b0d8dd4d9f99e2fb85f2c4030e0fdfb1f2ac37b5,,True,294,0.0,Tests_failed,aeac63d659841f7c97a697e1d49f8e665817535216631a413844ca1df5209b1d,False,0.0,Tests_failed,0a924c29bab4164eb7d82483ddbfcc34be9f3151eabece5e998295c822651acc,False,False
23,refs/heads/master,1ad4ce3062c040344f3a05bcf79f58c22f5ba5c3,ca9b9cc5ba0dc0320e8147693849159f57faa851,18f6fab603d873d1e05e7a8162146888e9d74f56,,False,19,,,,,,,,False,False
24,refs/heads/master,056f4ee32c9c4b51fa409f4a5c845a67906b5280,867c85c7949d772a138d4547bf11dba9576c27cd,df197dabba39ef4df52ed157913280fddfe30800,,False,41,,,,,,,,False,False
25,refs/heads/master,867c85c7949d772a138d4547bf11dba9576c27cd,5d6bccc58edf025f92aec23de2bf372fee6f303d,2b38285f84d5d7c01bd9b55bf80423384c3e61c9,,False,40,,,,,,,,False,False
26,refs/heads/master,c920bb0c4b28fa5c1a0f93c6f27d8892f6d7ca81,e42f1f04f07d4e95ac7e3b1ea47f0ebd27369384,5d6bccc58edf025f92aec23de2bf372fee6f303d,,False,29,,,,,,,,False,False
27,refs/heads/master,37aa5a2d3e582d68c1bd9bb78b8b61f58ed9074b,fbf0be23f15536ebdec4c83f3476d1e2e358ad0f,6946d02896398e69e012ad4c4f9a38f89e8c5e17,,False,53,,,,,,,,False,False
28,refs/heads/master,28b413c1052008fda109861deb42e175f15c52fe,c153d6aff7ea1ee0b643a68549449a98126e60fa,e73d54c4806650d827756b934d3468ac8b5b1e38,,False,265,,,,,,,,False,False
29,refs/heads/master,a60cda4909d65d0ac6f82144f2718a93f8998a19,3a8800849c9f3163af5856f82262c72b005bc6c2,7da62dfbb5a93771f721242260b50e1309327ed2,,False,27,,,,,,,,False,False
