idx,branch_name,merge_commit,parent_1,parent_2,notes
1,refs/heads/master,d1f6374f0fbb160444f998d4dda6a351d24b7f83,c92bb808ebdd240679593f352cb0ef139b43ec27,5610990acb1dbb9de9d4145e4cdf0416091d3a31,
2,refs/heads/master,c92bb808ebdd240679593f352cb0ef139b43ec27,f62966b068bf8bb8e96d4592ad12275549a4f2ae,93c4a06d20ad8c29305cd5604a387bf37d5abcd4,
3,refs/heads/master,f62966b068bf8bb8e96d4592ad12275549a4f2ae,c37a15902f0032b72f9b0a52a2ea05a2bb6e928c,5fb3e93969a06c8c64ededf75bbe1601333d1fdc,
4,refs/heads/master,324841673d99ed272c9fcd29b3e856b3c613f74f,29737341ace1934a4746cb017920219bace6225b,a1a613b2a1aef202a69d216c4f6e0100c8dc0323,a parent is the base
5,refs/heads/master,06db482ff611935048a3325ed2f3b6a72edbb93e,4015fbd06afcb37e0d08e714c8174cb4ac8781eb,3e87830765f4f2a39b5c4addbd9b3ad057fb5c8d,a parent is the base
6,refs/heads/master,31b453df427994c04d3baa0e00f48f38a8fc96fb,9e6b0f672cadfe5e43a2312c2daf51dc187bc436,d37eede477573439466cd36cef5b5970c3be5a8d,a parent is the base
7,refs/heads/master,2af0c64c2f040a4bf3f41e65fe75bcc748ed840a,b9ab32a3a82ca94553c062b1c2e12fa7dfe99f47,52d29225ade38e09d8380535a7fd5c090bab5f7b,
8,refs/heads/master,2843ba95e44f29f994a84e71d4a0851cdc791219,e4e6f476230ab841eb28b8c11be88da881eedcc1,51d5f26a040d5ecd953c5c9588b2154e24b7b330,
9,refs/heads/master,9c601773e2b843f770effec06e50d80a23a4598c,6d611e2185b007b649e29659156384f99397357f,8d982f7b79ee66d72c8ae004d39c211a7fb6cb10,
10,refs/heads/master,4494927f1a6dc43b249c5bb44dab6cf621d6ab01,d06fc3bd6713c146323ebc31d7ef8038b0cac44d,33f942405c4c9203325cd3a4fb1a5ef77fc89a0b,
11,refs/remotes/origin/pull/13,f8e0edceced54dd8678e880403dd98009f9b527f,8688234691d6c7e292c61c234c4b44212cf78703,730e5e4220ac09963cab79df5eccd886b2bc3e76,
12,refs/remotes/origin/pull/13,c19b0bd6b2423c49622a153e5b9d2dca11f1d6e8,db2dd4ac26560b3dccba312f0da2aee212a2d0c7,3d098869efd40c897ee91b9353d6c68dad0f7d3e,
