idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
26,refs/heads/ea,592480ea1eba72fd37f98ad2fb1dab76b0e140b2,3dc3925bff05ea1584701afe808220c6aa335d60,4e207ebaa1774edb2eda5852767e4f12f58c2117,,c21b2747b7bb6cf1fa70ac65838a77b382933a4b233e6d2d411f410ed7266054,Tests_passed,195dceef14b2b1ea5381254f2aa306c344171f97fbe4f5ed79822b62768a6993,Tests_passed,True,True,True,True,Tests_passed,4d10c237f4d15b9e31d08bae2baec8dfe4b74e44b5dce9b835f5f9fff6fecbba,Tests_passed,4d10c237f4d15b9e31d08bae2baec8dfe4b74e44b5dce9b835f5f9fff6fecbba,Tests_passed,4d10c237f4d15b9e31d08bae2baec8dfe4b74e44b5dce9b835f5f9fff6fecbba,Tests_passed,4d10c237f4d15b9e31d08bae2baec8dfe4b74e44b5dce9b835f5f9fff6fecbba,Tests_passed,4d10c237f4d15b9e31d08bae2baec8dfe4b74e44b5dce9b835f5f9fff6fecbba,Tests_passed,4d10c237f4d15b9e31d08bae2baec8dfe4b74e44b5dce9b835f5f9fff6fecbba,Tests_passed,4d10c237f4d15b9e31d08bae2baec8dfe4b74e44b5dce9b835f5f9fff6fecbba,Tests_passed,4d10c237f4d15b9e31d08bae2baec8dfe4b74e44b5dce9b835f5f9fff6fecbba,Tests_passed,4d10c237f4d15b9e31d08bae2baec8dfe4b74e44b5dce9b835f5f9fff6fecbba,Tests_failed,4de253ed3ebc741ede3ffc8e9d2ea761d984ab654bf471f96b7e34470af9fe93,Tests_failed,4de253ed3ebc741ede3ffc8e9d2ea761d984ab654bf471f96b7e34470af9fe93,Tests_passed,4d10c237f4d15b9e31d08bae2baec8dfe4b74e44b5dce9b835f5f9fff6fecbba,Tests_passed,40aa7537e94c5b724758724929fdc16625f45c0bc0214562d43ee8a99bb2c6db,Tests_passed,4d10c237f4d15b9e31d08bae2baec8dfe4b74e44b5dce9b835f5f9fff6fecbba
40,refs/heads/ea,e3ac571d253f5fcf85f24e64833bb488092d58d9,2caddfea71d4a3291923e5932bf994076318b9cb,4d42f73c641704d7902aa284121ab19e3c082243,,84cc90e53681ca3be51813ccd0fa6573ecfbb2a76a204b32822d33bfe371e839,Tests_passed,6f35fce28168ab0482ac3702347930cba2f1ae10e297ec926ccfaa2640fbffa6,Tests_passed,True,True,True,True,Merge_failed,4eaca51790441abbbb9b02a8005d15c46a9b5ae8648b2690869db48f1333a5cf,Merge_failed,669e8909cd3af663789ae3721ce7470622bfd7e35e02b6ba67792cbf4a05e35e,Merge_failed,4eaca51790441abbbb9b02a8005d15c46a9b5ae8648b2690869db48f1333a5cf,Merge_failed,669e8909cd3af663789ae3721ce7470622bfd7e35e02b6ba67792cbf4a05e35e,Merge_failed,4eaca51790441abbbb9b02a8005d15c46a9b5ae8648b2690869db48f1333a5cf,Merge_failed,4eaca51790441abbbb9b02a8005d15c46a9b5ae8648b2690869db48f1333a5cf,Merge_failed,4eaca51790441abbbb9b02a8005d15c46a9b5ae8648b2690869db48f1333a5cf,Merge_failed,7c916f37092b8f8e24ef8b0d0d4bde7a7b61889978632c3b37c70c682a9ae457,Merge_failed,68a3032d06a0e2e05bcb37f26d8e6fa5488db90109e274d87274e5673a31a7f9,Merge_failed,68a3032d06a0e2e05bcb37f26d8e6fa5488db90109e274d87274e5673a31a7f9,Merge_failed,68a3032d06a0e2e05bcb37f26d8e6fa5488db90109e274d87274e5673a31a7f9,Merge_failed,97e8829c4ccc4e632b02f3c721993aad8935741eaad61b2dc60b1374c05643b1,Tests_passed,b422e8d651ec939af5d4cba19f1cbb4a5d56bd0b9f0893f467bf9a39ca0a2731,Merge_failed,022708a8eae12696937384aa613a4c172d517cbf70b26da11a604faf03ec550d
50,refs/heads/ea,5bad7e86eaeaf961867ab32657bf3d9c5f4a55af,420ea2a65d88fc2661a898a5bd25ff7b4efb1a27,b92648cfac1e07a32364e98ae1214fae8ec44e56,,13f16a5d7750798b50b36cdcb3dccf80f54be2b171e306ea170267eb35982dcf,Tests_passed,e580028e81c720573643b18b671b25df9c1403f37853e8779af7b034a3f3cd9f,Tests_passed,True,True,True,True,Tests_passed,0d51f1321eaeb5d69c7a5e53e4277daf782d24c7e527bb16a0721ccd1ef27abc,Tests_passed,0d51f1321eaeb5d69c7a5e53e4277daf782d24c7e527bb16a0721ccd1ef27abc,Tests_passed,0d51f1321eaeb5d69c7a5e53e4277daf782d24c7e527bb16a0721ccd1ef27abc,Tests_passed,0d51f1321eaeb5d69c7a5e53e4277daf782d24c7e527bb16a0721ccd1ef27abc,Tests_passed,0d51f1321eaeb5d69c7a5e53e4277daf782d24c7e527bb16a0721ccd1ef27abc,Tests_passed,0d51f1321eaeb5d69c7a5e53e4277daf782d24c7e527bb16a0721ccd1ef27abc,Tests_passed,0d51f1321eaeb5d69c7a5e53e4277daf782d24c7e527bb16a0721ccd1ef27abc,Tests_passed,0d51f1321eaeb5d69c7a5e53e4277daf782d24c7e527bb16a0721ccd1ef27abc,Tests_passed,0d51f1321eaeb5d69c7a5e53e4277daf782d24c7e527bb16a0721ccd1ef27abc,Tests_failed,33c74e6748d06bdf0d9ea6570181c9c74abebd7035d281e3e450de9189ecc918,Tests_failed,33c74e6748d06bdf0d9ea6570181c9c74abebd7035d281e3e450de9189ecc918,Tests_passed,0d51f1321eaeb5d69c7a5e53e4277daf782d24c7e527bb16a0721ccd1ef27abc,Tests_failed,d8a4b9e85d89abab6949ac9da5e88efcabebe884f9cdd6709966ee6cd1c38ef5,Tests_passed,0d51f1321eaeb5d69c7a5e53e4277daf782d24c7e527bb16a0721ccd1ef27abc
91,refs/heads/ea,8790063989f100d1dbbef74c717017c707fcc895,1a104fdabcbdd83df23ed505a50b02d7358e42ed,c75795b6aed917f3ae8b15a092782236c2e2adfa,,a445cf16d3b4fd38273ca6b618133f2c432c4bcd5e270c372cfb7b68f5b7102f,Tests_passed,8516c95a7fc650a1ddd17d11a0ff4be05a773dd0a6c036c0d964d1413e1b13a5,Tests_passed,True,True,True,True,Tests_passed,82166924e19ea98ae2badec704a125660662cb86e24847715da03fca9c8c446b,Tests_passed,82166924e19ea98ae2badec704a125660662cb86e24847715da03fca9c8c446b,Tests_passed,82166924e19ea98ae2badec704a125660662cb86e24847715da03fca9c8c446b,Tests_passed,82166924e19ea98ae2badec704a125660662cb86e24847715da03fca9c8c446b,Tests_passed,82166924e19ea98ae2badec704a125660662cb86e24847715da03fca9c8c446b,Tests_passed,82166924e19ea98ae2badec704a125660662cb86e24847715da03fca9c8c446b,Tests_passed,82166924e19ea98ae2badec704a125660662cb86e24847715da03fca9c8c446b,Tests_passed,82166924e19ea98ae2badec704a125660662cb86e24847715da03fca9c8c446b,Tests_passed,82166924e19ea98ae2badec704a125660662cb86e24847715da03fca9c8c446b,Tests_passed,59453f7d172684b48db0f1f474379714e4943012b38afe6c6c953d64ff1a5c68,Tests_passed,59453f7d172684b48db0f1f474379714e4943012b38afe6c6c953d64ff1a5c68,Tests_passed,82166924e19ea98ae2badec704a125660662cb86e24847715da03fca9c8c446b,Tests_passed,85a9013e772b863ce7ecba58000331f2c87483bc55471da8e770a0d6b0ca24cf,Tests_passed,82166924e19ea98ae2badec704a125660662cb86e24847715da03fca9c8c446b
149,refs/heads/ea,5035b427651388ea4162b41d64e746e46f57fef0,5592250ba2259ee7e5862e1f41caab4a7f3d820a,75271588f46d1c02e665f37d0243d29a5eb7b846,,7bcd53cbf6e0b6aba634a1c796998b73229d4125ed375d90de90651357dd5795,Tests_passed,ffd70017163f852105fc7134e1b665df18d50643c4021bdaac2a3a6af21e9b6f,Tests_passed,True,True,True,True,Tests_passed,91030c3f1d88ad42f33938e476018df3e3409365a2f591c3a09414e1734863bf,Tests_passed,91030c3f1d88ad42f33938e476018df3e3409365a2f591c3a09414e1734863bf,Tests_passed,91030c3f1d88ad42f33938e476018df3e3409365a2f591c3a09414e1734863bf,Tests_passed,91030c3f1d88ad42f33938e476018df3e3409365a2f591c3a09414e1734863bf,Tests_passed,91030c3f1d88ad42f33938e476018df3e3409365a2f591c3a09414e1734863bf,Tests_passed,91030c3f1d88ad42f33938e476018df3e3409365a2f591c3a09414e1734863bf,Tests_passed,91030c3f1d88ad42f33938e476018df3e3409365a2f591c3a09414e1734863bf,Tests_passed,91030c3f1d88ad42f33938e476018df3e3409365a2f591c3a09414e1734863bf,Tests_passed,91030c3f1d88ad42f33938e476018df3e3409365a2f591c3a09414e1734863bf,Tests_failed,d7e6431766ca7a3357ed1a8e685a58234c8e52429925b66305dce77fa1e6d3d5,Tests_failed,d7e6431766ca7a3357ed1a8e685a58234c8e52429925b66305dce77fa1e6d3d5,Tests_passed,91030c3f1d88ad42f33938e476018df3e3409365a2f591c3a09414e1734863bf,Tests_passed,462c589e8e12ee1eb96c4b2aafe2d7132a07da9c5be912b10b65034c46f02481,Tests_passed,91030c3f1d88ad42f33938e476018df3e3409365a2f591c3a09414e1734863bf
152,refs/heads/ea,2944fec37487ea4ac84a7407e1449890665af18c,67876656abfa6dc21968106e7f09ee279d499f00,2865ddafed245ebb87a601bde1e5da421927b42d,,8bc0f7efe378a39275c64c0be589fe283909aa63fb90b73014a44eeee8758569,Tests_passed,91166c0176ab5e253fa636dc324f43c4d097c1d53c997a28b586ede36254f305,Tests_passed,True,True,True,True,Merge_failed,a6300653d5dff09637dc913d1d0b53b39d2b2cbf1a6bdb9a15d6a05ea092b6a7,Merge_failed,a6300653d5dff09637dc913d1d0b53b39d2b2cbf1a6bdb9a15d6a05ea092b6a7,Merge_failed,a6300653d5dff09637dc913d1d0b53b39d2b2cbf1a6bdb9a15d6a05ea092b6a7,Merge_failed,a6300653d5dff09637dc913d1d0b53b39d2b2cbf1a6bdb9a15d6a05ea092b6a7,Merge_failed,a6300653d5dff09637dc913d1d0b53b39d2b2cbf1a6bdb9a15d6a05ea092b6a7,Merge_failed,a6300653d5dff09637dc913d1d0b53b39d2b2cbf1a6bdb9a15d6a05ea092b6a7,Merge_failed,a6300653d5dff09637dc913d1d0b53b39d2b2cbf1a6bdb9a15d6a05ea092b6a7,Merge_failed,a889369c17f4c045834566518d5c58e2c9f58b2c67eb276d9f241d3fc27abfa0,Merge_failed,24bffaea811c7b02e64a7fcd9a9a423c94ae796a25a0309391b6026e0b6ae80d,Merge_failed,3627883e4d6e8d6d5e347d0d43f90cee00948cd7e98cab51dac961eae99034cc,Merge_failed,3627883e4d6e8d6d5e347d0d43f90cee00948cd7e98cab51dac961eae99034cc,Merge_failed,8335b5369661a40985e0019b3ee570b162fc90e18d171077193e761cbffa5d74,Merge_failed,cbfc2d12eb95dc04773707311bfdda1254f2f90124effc78270d81bd2242df2b,Merge_failed,89618ac6f8ccc97cb07fb0204bb1b850967fa6efa9e964df9ff93eb6c223421d
176,refs/heads/ea,ec65fd6c476e78d3f6d65c30a33365807d3920d1,39eaa451169dff61bd13c426cfb2dd52a3184a93,b0d75c7739fd08a25c0fa12a47b695dddaf7a795,,502f857415d34e6d6095c878c00c185d63d1f1eeeae151c8f9e99b0147195fa7,Tests_passed,11a739a8ebd8042f0b3f4a2355f60fbdb58400f07ce2d4ed7fdf7e49922bca99,Tests_passed,True,True,True,True,Tests_passed,37d286364190658e8d22d9baf0d55a6826023b4ff6f365a8c7b5870bef1c64fd,Tests_passed,37d286364190658e8d22d9baf0d55a6826023b4ff6f365a8c7b5870bef1c64fd,Tests_passed,37d286364190658e8d22d9baf0d55a6826023b4ff6f365a8c7b5870bef1c64fd,Tests_passed,37d286364190658e8d22d9baf0d55a6826023b4ff6f365a8c7b5870bef1c64fd,Tests_passed,37d286364190658e8d22d9baf0d55a6826023b4ff6f365a8c7b5870bef1c64fd,Tests_passed,37d286364190658e8d22d9baf0d55a6826023b4ff6f365a8c7b5870bef1c64fd,Tests_passed,37d286364190658e8d22d9baf0d55a6826023b4ff6f365a8c7b5870bef1c64fd,Tests_passed,37d286364190658e8d22d9baf0d55a6826023b4ff6f365a8c7b5870bef1c64fd,Tests_passed,37d286364190658e8d22d9baf0d55a6826023b4ff6f365a8c7b5870bef1c64fd,Tests_passed,37d286364190658e8d22d9baf0d55a6826023b4ff6f365a8c7b5870bef1c64fd,Tests_passed,37d286364190658e8d22d9baf0d55a6826023b4ff6f365a8c7b5870bef1c64fd,Tests_passed,37d286364190658e8d22d9baf0d55a6826023b4ff6f365a8c7b5870bef1c64fd,Tests_passed,a4e089c0fa78fc7b179fed2d84bd514e42cd5d823ec8cc7ab2a21e9c0631de63,Tests_passed,37d286364190658e8d22d9baf0d55a6826023b4ff6f365a8c7b5870bef1c64fd
197,refs/heads/ea,9f3f3415131eb3f0a8c2e45a6b225df9c3bc5025,e72bbe14562db0bb3c115b4c39ef8ee1aaf123cc,89853b4066d41c3bb59c55da1238384c0d69f639,,9fa95d81d9e6a23ceab25cecbe1df095f28fda0cbb19390dff12a6c385805aec,Tests_passed,82f815d2c4da109ceb53b867dbb95f2d1e335c9d7d0c2f6a718d3d4175f73f89,Tests_passed,True,True,True,True,Tests_passed,37c57934aba953fbb91cc39d773d97aaaa9e83ea883df987d9985170ebef6fcc,Tests_passed,37c57934aba953fbb91cc39d773d97aaaa9e83ea883df987d9985170ebef6fcc,Tests_passed,37c57934aba953fbb91cc39d773d97aaaa9e83ea883df987d9985170ebef6fcc,Tests_passed,37c57934aba953fbb91cc39d773d97aaaa9e83ea883df987d9985170ebef6fcc,Tests_passed,37c57934aba953fbb91cc39d773d97aaaa9e83ea883df987d9985170ebef6fcc,Tests_passed,37c57934aba953fbb91cc39d773d97aaaa9e83ea883df987d9985170ebef6fcc,Tests_passed,37c57934aba953fbb91cc39d773d97aaaa9e83ea883df987d9985170ebef6fcc,Tests_passed,37c57934aba953fbb91cc39d773d97aaaa9e83ea883df987d9985170ebef6fcc,Tests_passed,37c57934aba953fbb91cc39d773d97aaaa9e83ea883df987d9985170ebef6fcc,Tests_passed,37c57934aba953fbb91cc39d773d97aaaa9e83ea883df987d9985170ebef6fcc,Tests_passed,37c57934aba953fbb91cc39d773d97aaaa9e83ea883df987d9985170ebef6fcc,Tests_passed,37c57934aba953fbb91cc39d773d97aaaa9e83ea883df987d9985170ebef6fcc,Tests_passed,63b55719c02dcfea57956f48e19f9d781dc62938680f37f80969a742bba754bb,Tests_passed,37c57934aba953fbb91cc39d773d97aaaa9e83ea883df987d9985170ebef6fcc
203,refs/heads/ea,fe2283fa7ded0e29970f0f10aaa251e6cf9fad77,64d361a9c3338a333bcf624d596003325ed61060,8f5f1b218cbd603642de4ef8b9975f2a0b588d34,,1d921b07430ff650ffdc92e82ee0196cbd4dbb6538116ac3c3f14c302fcfa3b6,Tests_passed,77c7d1c2db3783f56160f218eccb901b8534869282dd06259749c872f16a66d5,Tests_passed,True,True,True,True,Merge_failed,eed38f3d0ace8d1cf427d75f334c7ba41909f99bccebe535217e9475555532d1,Merge_failed,eed38f3d0ace8d1cf427d75f334c7ba41909f99bccebe535217e9475555532d1,Merge_failed,eed38f3d0ace8d1cf427d75f334c7ba41909f99bccebe535217e9475555532d1,Merge_failed,eed38f3d0ace8d1cf427d75f334c7ba41909f99bccebe535217e9475555532d1,Merge_failed,eed38f3d0ace8d1cf427d75f334c7ba41909f99bccebe535217e9475555532d1,Merge_failed,eed38f3d0ace8d1cf427d75f334c7ba41909f99bccebe535217e9475555532d1,Merge_failed,eed38f3d0ace8d1cf427d75f334c7ba41909f99bccebe535217e9475555532d1,Merge_failed,8aaad2568f27001830e4e6e9f510a694dabf1f346697f3ae5f191ef0881f4490,Merge_failed,206a1da77e7893f4014d1939273e71853aaa651f1a4177ef9b4bced75e8f5a3c,Merge_failed,206a1da77e7893f4014d1939273e71853aaa651f1a4177ef9b4bced75e8f5a3c,Merge_failed,206a1da77e7893f4014d1939273e71853aaa651f1a4177ef9b4bced75e8f5a3c,Merge_failed,0a17827dd36ee47f450fe32d061da42e080f171cbb41488e77b5c5454d481422,Tests_passed,5ae1602cf383346b7346c9834bdb7aa091bc3a340bb03cb4a96dd4cb14f1a956,Merge_failed,ad13618b7aa1b6ec1367b38f2bfa83aaa0a120988d6702c21eb8acbee49609b2
209,refs/heads/ea,a9e7269a8440dcb1d70818a9d046882ad4cd4bb5,9bf95933c6af3526e3d1a16c244b6263ac3f7bc0,7e0096a844efbc690d1a4658b4a9ab92180c0ce1,,90c486357c54329a157b0c07d1d0b7bf2bb6225f9ec430cb06899b010c256fe7,Tests_passed,7af756835f8d3b4cc39b03164e6694bcae8af2770b73179f0f4aa90f8fc580f4,Tests_passed,True,True,True,True,Merge_failed,2f916ec2ef25ce432145298a1a58936fb19d08f83f5954e4b1225f66ba2dd0d8,Merge_failed,2f916ec2ef25ce432145298a1a58936fb19d08f83f5954e4b1225f66ba2dd0d8,Merge_failed,2f916ec2ef25ce432145298a1a58936fb19d08f83f5954e4b1225f66ba2dd0d8,Merge_failed,2f916ec2ef25ce432145298a1a58936fb19d08f83f5954e4b1225f66ba2dd0d8,Merge_failed,2f916ec2ef25ce432145298a1a58936fb19d08f83f5954e4b1225f66ba2dd0d8,Merge_failed,2f916ec2ef25ce432145298a1a58936fb19d08f83f5954e4b1225f66ba2dd0d8,Merge_failed,2f916ec2ef25ce432145298a1a58936fb19d08f83f5954e4b1225f66ba2dd0d8,Merge_failed,24c8bacdcd53e400c36466414eb8570450c2c8677b80c9c33a8801ff245e37eb,Merge_failed,fc968e989e2633582ded60eed35b8a3989bb0f9f9eeecd44ce692d5bcf1709ad,Tests_failed,673ea3c247e7077a6132d682385495afffedff9456d839cd436d32486e6c08b6,Tests_failed,673ea3c247e7077a6132d682385495afffedff9456d839cd436d32486e6c08b6,Merge_failed,22569d60907acfdd8d48232055f5e713b4ac96344ffecc892aa9400089beeae8,Merge_failed,a8c9435176334c13a8a6d240b00e0be52207c8a6ff212b788f99d60c7f2d911b,Merge_failed,0910fa32fc82778da485a7def5579370eb6cf8d81ce1290bf0c3875a33902499
