idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,test merge,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
1,refs/heads/master,8db3f6dfc4d3f1ea580453cc32d7b0653338728c,6658f28207aa7d85151b7a8c939d39fc1b637cab,d82253da506d25eccd1b74d4ed915f250565810a,,6,44,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/dennisjzh/GwtMobile-UI/6658f28207aa7d85151b7a8c939d39fc1b637cab_d82253da506d25eccd1b74d4ed915f250565810a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/dennisjzh/GwtMobile-UI/6658f28207aa7d85151b7a8c939d39fc1b637cab_d82253da506d25eccd1b74d4ed915f250565810a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/dennisjzh/GwtMobile-UI/6658f28207aa7d85151b7a8c939d39fc1b637cab_d82253da506d25eccd1b74d4ed915f250565810a_left_right.log'}",False,,,,,,False
2,refs/heads/master,6658f28207aa7d85151b7a8c939d39fc1b637cab,473f3044d02b8684a1ece0c9110b9aa6c52b525e,7d6ab8820e7515b15b0216a9dd91d67169d3a8d1,,2,2,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/dennisjzh/GwtMobile-UI/473f3044d02b8684a1ece0c9110b9aa6c52b525e_7d6ab8820e7515b15b0216a9dd91d67169d3a8d1_base_left.log', 'base_right': 'cache/diff_analyzer/logs/dennisjzh/GwtMobile-UI/473f3044d02b8684a1ece0c9110b9aa6c52b525e_7d6ab8820e7515b15b0216a9dd91d67169d3a8d1_base_right.log', 'left_right': 'cache/diff_analyzer/logs/dennisjzh/GwtMobile-UI/473f3044d02b8684a1ece0c9110b9aa6c52b525e_7d6ab8820e7515b15b0216a9dd91d67169d3a8d1_left_right.log'}",False,,,,,,False
3,refs/heads/master,473f3044d02b8684a1ece0c9110b9aa6c52b525e,ad847f489032a2fbe0038fa89afa1fc1829f3973,6713f3dba57ee3d363e81f4cc4d5de85d9d90e85,,0,0,False,False,False,"{'base_left': 'cache/diff_analyzer/logs/dennisjzh/GwtMobile-UI/ad847f489032a2fbe0038fa89afa1fc1829f3973_6713f3dba57ee3d363e81f4cc4d5de85d9d90e85_base_left.log', 'base_right': 'cache/diff_analyzer/logs/dennisjzh/GwtMobile-UI/ad847f489032a2fbe0038fa89afa1fc1829f3973_6713f3dba57ee3d363e81f4cc4d5de85d9d90e85_base_right.log', 'left_right': 'cache/diff_analyzer/logs/dennisjzh/GwtMobile-UI/ad847f489032a2fbe0038fa89afa1fc1829f3973_6713f3dba57ee3d363e81f4cc4d5de85d9d90e85_left_right.log'}",False,,,,,,False
4,refs/heads/master,6713f3dba57ee3d363e81f4cc4d5de85d9d90e85,6e96538a4121617cf1dce7cf37c85e1222d0fd20,61d0f151f87b192186718c9866d2a44a37cb6ba9,,0,0,False,False,False,"{'base_left': 'cache/diff_analyzer/logs/dennisjzh/GwtMobile-UI/6e96538a4121617cf1dce7cf37c85e1222d0fd20_61d0f151f87b192186718c9866d2a44a37cb6ba9_base_left.log', 'base_right': 'cache/diff_analyzer/logs/dennisjzh/GwtMobile-UI/6e96538a4121617cf1dce7cf37c85e1222d0fd20_61d0f151f87b192186718c9866d2a44a37cb6ba9_base_right.log', 'left_right': 'cache/diff_analyzer/logs/dennisjzh/GwtMobile-UI/6e96538a4121617cf1dce7cf37c85e1222d0fd20_61d0f151f87b192186718c9866d2a44a37cb6ba9_left_right.log'}",False,,,,,,False
6,refs/heads/master,b1d29b7602f643ed5c7dd04acaa1d63631910a61,d64644d33bd0f11ce6e3b9c5b5118a19f7cac75a,a10abd5c23e2010d995a19a390e58459cec4f361,,68,1223,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/dennisjzh/GwtMobile-UI/d64644d33bd0f11ce6e3b9c5b5118a19f7cac75a_a10abd5c23e2010d995a19a390e58459cec4f361_base_left.log', 'base_right': 'cache/diff_analyzer/logs/dennisjzh/GwtMobile-UI/d64644d33bd0f11ce6e3b9c5b5118a19f7cac75a_a10abd5c23e2010d995a19a390e58459cec4f361_base_right.log', 'left_right': 'cache/diff_analyzer/logs/dennisjzh/GwtMobile-UI/d64644d33bd0f11ce6e3b9c5b5118a19f7cac75a_a10abd5c23e2010d995a19a390e58459cec4f361_left_right.log'}",True,9be271cb89f6b1c4789f148708c0c7d2b1de15153fd705b9b5008801fd497bc1,Tests_passed,11678f44f2f3da590d24dfd1fb40c603b963413bce96e02f0bd8bc07dda2a615,Tests_passed,True,True
7,refs/heads/master,a0fa55093e7066a5356535bdbcc382f78daf23ef,c138b79d228f266a79b3e1059e0d717cb3059574,48843d4966dddb16e0af6ec69b8ed200638b2e0d,,8,224,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/dennisjzh/GwtMobile-UI/c138b79d228f266a79b3e1059e0d717cb3059574_48843d4966dddb16e0af6ec69b8ed200638b2e0d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/dennisjzh/GwtMobile-UI/c138b79d228f266a79b3e1059e0d717cb3059574_48843d4966dddb16e0af6ec69b8ed200638b2e0d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/dennisjzh/GwtMobile-UI/c138b79d228f266a79b3e1059e0d717cb3059574_48843d4966dddb16e0af6ec69b8ed200638b2e0d_left_right.log'}",True,21d70804264e5add543795452bc2179fa93b8e1e75f40701605d7717678013bd,Tests_passed,13ef0184078bd2cfca4da13fadf9e95ae83842fd291ac6e2f8c5caadf845836d,Tests_passed,True,True
8,refs/heads/master,2f714bdcdf410a757c0f2f3edd4a277bcd1a074b,b0fe4043a2a542862f2a770e6e205dc8fa599a19,d3f894167909799b54d940ffbd5edf24a0f5f605,,11,121,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/dennisjzh/GwtMobile-UI/b0fe4043a2a542862f2a770e6e205dc8fa599a19_d3f894167909799b54d940ffbd5edf24a0f5f605_base_left.log', 'base_right': 'cache/diff_analyzer/logs/dennisjzh/GwtMobile-UI/b0fe4043a2a542862f2a770e6e205dc8fa599a19_d3f894167909799b54d940ffbd5edf24a0f5f605_base_right.log', 'left_right': 'cache/diff_analyzer/logs/dennisjzh/GwtMobile-UI/b0fe4043a2a542862f2a770e6e205dc8fa599a19_d3f894167909799b54d940ffbd5edf24a0f5f605_left_right.log'}",False,,,,,,False
9,refs/remotes/origin/joao-gwtdesigner,3adf1a4b5e52fdd6e79ba6d9c5d705afc4d4f6c6,10b500e87bdfc3e60d5d2459cf1c167507fe7f04,d8f2214837fbcb2def46a2ae275928925a59f8c9,,10,2,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/dennisjzh/GwtMobile-UI/10b500e87bdfc3e60d5d2459cf1c167507fe7f04_d8f2214837fbcb2def46a2ae275928925a59f8c9_base_left.log', 'base_right': 'cache/diff_analyzer/logs/dennisjzh/GwtMobile-UI/10b500e87bdfc3e60d5d2459cf1c167507fe7f04_d8f2214837fbcb2def46a2ae275928925a59f8c9_base_right.log', 'left_right': 'cache/diff_analyzer/logs/dennisjzh/GwtMobile-UI/10b500e87bdfc3e60d5d2459cf1c167507fe7f04_d8f2214837fbcb2def46a2ae275928925a59f8c9_left_right.log'}",False,,,,,,False
10,refs/remotes/origin/joao-gwtdesigner,d8f2214837fbcb2def46a2ae275928925a59f8c9,c15321a192f9fec35c569a7cef2808c25a17bba2,2a86cb4f66f68735a57d8fa2f0815f35ef4c2d20,,19,36,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/dennisjzh/GwtMobile-UI/c15321a192f9fec35c569a7cef2808c25a17bba2_2a86cb4f66f68735a57d8fa2f0815f35ef4c2d20_base_left.log', 'base_right': 'cache/diff_analyzer/logs/dennisjzh/GwtMobile-UI/c15321a192f9fec35c569a7cef2808c25a17bba2_2a86cb4f66f68735a57d8fa2f0815f35ef4c2d20_base_right.log', 'left_right': 'cache/diff_analyzer/logs/dennisjzh/GwtMobile-UI/c15321a192f9fec35c569a7cef2808c25a17bba2_2a86cb4f66f68735a57d8fa2f0815f35ef4c2d20_left_right.log'}",False,,,,,,False
11,refs/remotes/origin/joao-gwtdesigner,8a5c3d830083c0f0470a9fa7d693cea7fce908f5,14aa867f3c46b2fbeaa8c2098c0eacf131ff59b5,256f87dff43410507718d11d0480f4f0d24c914b,,22,17,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/dennisjzh/GwtMobile-UI/14aa867f3c46b2fbeaa8c2098c0eacf131ff59b5_256f87dff43410507718d11d0480f4f0d24c914b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/dennisjzh/GwtMobile-UI/14aa867f3c46b2fbeaa8c2098c0eacf131ff59b5_256f87dff43410507718d11d0480f4f0d24c914b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/dennisjzh/GwtMobile-UI/14aa867f3c46b2fbeaa8c2098c0eacf131ff59b5_256f87dff43410507718d11d0480f4f0d24c914b_left_right.log'}",False,,,,,,False
12,refs/remotes/origin/joao-gwtdesigner,0108ec05311994fa96d76f1d7877107f9fa12990,ce9805aeb186720ebdad766101dc62111139633a,41ddc17ef1ebcd70699d7496624ef0d3664bbe93,,26,17,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/dennisjzh/GwtMobile-UI/ce9805aeb186720ebdad766101dc62111139633a_41ddc17ef1ebcd70699d7496624ef0d3664bbe93_base_left.log', 'base_right': 'cache/diff_analyzer/logs/dennisjzh/GwtMobile-UI/ce9805aeb186720ebdad766101dc62111139633a_41ddc17ef1ebcd70699d7496624ef0d3664bbe93_base_right.log', 'left_right': 'cache/diff_analyzer/logs/dennisjzh/GwtMobile-UI/ce9805aeb186720ebdad766101dc62111139633a_41ddc17ef1ebcd70699d7496624ef0d3664bbe93_left_right.log'}",False,,,,,,False
13,refs/remotes/origin/joao-gwtdesigner,fc3b25a24d7571b90fd6e2c8970f0f51e4bbb898,3d6398833415ff138c82c433bc2e34064d50da11,d5d3acf6be467e1096afa3684eec20a96b69a48d,,141,520,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/dennisjzh/GwtMobile-UI/3d6398833415ff138c82c433bc2e34064d50da11_d5d3acf6be467e1096afa3684eec20a96b69a48d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/dennisjzh/GwtMobile-UI/3d6398833415ff138c82c433bc2e34064d50da11_d5d3acf6be467e1096afa3684eec20a96b69a48d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/dennisjzh/GwtMobile-UI/3d6398833415ff138c82c433bc2e34064d50da11_d5d3acf6be467e1096afa3684eec20a96b69a48d_left_right.log'}",False,f64088b14cfb408ef03343508259b32f602e5ef65777bbaa15f32761d0b8e669,Tests_failed,66746f9e03f7037fae5bd67d0846b4f33b05230585aa8df8166fdd94073dd6b3,Tests_failed,False,False
