idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,sampled for testing,test merge
3,refs/heads/master,e2b8f19fd273bd52dbc6a53f99ca9d649f9940a9,762a5f7165025f838556a8f12fe57542ce77edc9,5ee814edd52df9aa9366db1fae76f7e9ea9057aa,,True,1917,0.0,Tests_failed,342087f49f6401e38fb8ef63356db8d34e34e389cc8ac159da0a6ffaadbe31f3,False,0.0,Tests_passed,431e6ad37ba4f445cbf65c832dfac55a8c19e2beb9de6ffea418ff2b80f8d582,False,False
5,refs/heads/master,7b07bf1962b98922cd018a323da364119f0b8394,a53a2166d9f0cb78e2bc83e4c9bfb81d563bd99f,88c855bf665e9b3e24e438aa6c976625d21cf2bf,,True,545,0.0,Tests_failed,82066304057a8d4abd4d355d2e8a521b5d2557339f3fd1d878512c729ba7846f,False,0.0,Tests_failed,e4d455e53bd03a4d1fe011652a9fe8d1ff9c1cd91dc1ebd81951cd874e6e3888,False,False
6,refs/heads/master,88c855bf665e9b3e24e438aa6c976625d21cf2bf,c71445015c79105b612766b7f134b05d0dd796ee,f27be61334307ff5ee097f1bae05949ff1ed3801,,True,144,0.0,Tests_timedout,597af489bec3649544e9eefe2fe2d02f02839c59555a4f3380ed6bcd380a995c,False,0.0,Tests_timedout,a0a2a1d2cd153b427f108f09cef135ac57a15a4abea5a377cfc96c0f241e0f17,False,False
8,refs/heads/master,a513b9836513700b9b912004da1a4a56cc416d5d,95f024749329e5d681be693ab49ddaafb14f48fe,3769b1e6178534ab0ec42d2c655bbd0bcb1a79b7,,False,10,,,,,,,,False,False
9,refs/heads/master,95f024749329e5d681be693ab49ddaafb14f48fe,6c88c9248f74aa16935bf509a04f96c5bff6b128,49648bb99fee833bde3a7f054869f3c6debdf3e2,,False,21,,,,,,,,False,False
11,refs/heads/master,2c0b42d3013663ba4c233a615345548e29b7b946,82fed3d11a3ba59f638246f9ab234e9d6785cb92,9a5d6c4bc32aeb62c2948e8811f02a3e2178dd4e,,False,629,,,,,,,,False,False
13,refs/heads/master,2252980988900549a3e2aab25cc43db9a239184d,bb9173de818df6abb91e21a8c762298c948cc4dd,915a839b57821a4b337c8cefa4b4ca20316464a3,,False,21,,,,,,,,False,False
16,refs/heads/master,2a9b3685aa19dce836bedbdd29b07f5da23a972a,2aa4ee1d6136d4f09bbfe6cc69c1b729d04c9bd3,6762eb7a8bf11aaae6294521d4434a3ad161471f,,True,2188,0.0,Tests_failed,388b67519f63752cdcbc2bbdf6298ccde96789c8c50a638f39284214eb52b8f2,False,0.0,Tests_failed,9037c4ac8b77f47fba9744152066b8fa56caedd6fb9978f5ffc88d5fe9603935,False,False
18,refs/remotes/origin/pull/32,14ab2a2eacdebea51569af5c54f22d32cac5979a,82b4d9ec7b1ad269c53e61fda61715d242facf4a,028e97f5a72a9a0ba399cdd207934f211b0986a6,,False,3628,,,,,,,,False,False
19,refs/remotes/origin/pull/32,d877558e6dfaf8f5fa42b6cd78a0336ea8cec011,740e8f751b056985441dbf0c44207554d20f8627,e9f93adde06fb51a103f47fc746188f967becf10,,False,3919,,,,,,,,False,False
21,refs/remotes/origin/pull/32,daaefc30450dff246685b8b8ff828707a2ef8d41,d3ae09e23fe8da4d33c091fbfda9ab57be8e08e8,7b0c94071f45a52db7b48464284332daa448303e,,False,12974,,,,,,,,False,False
