idx,branch_name,merge_commit,parent_1,parent_2,notes
1,refs/heads/master,58d42e71ba1799e46f5a0c69bad728b37a3850d9,75af2051870fc16736ba660e3d45d5f80efe81d4,b8277ede1749153d4a4df17ac51e27bae49654e1,
2,refs/heads/master,2167bc77e72a8c03b72d572663e0ac6c7b040f73,53f6cd3de3b8df7324da19552902e6291809df44,d98e953a7ba7856117bd648d496c17e617fb5391,
3,refs/heads/master,f02a6af260213a0aec4f85d258c4d5dfbcc32ae3,65f2ec6105c7b0decdfc6193e817eb6aad0b2bdc,a401f38d5cdb5dc06af51c2485007466bfa6e201,
4,refs/heads/master,347e9c38012e439a86504c9fc874db375908518e,d07127a83645300d7fad5fa9aa5e7c16cf6bd10f,29060e1ec9224706410f1a0003133e35111b5b93,
5,refs/heads/master,da61b7d09bdfa76288953a4afa962f55e0e444c0,ef6152099c97049e471360aa42e7d8bf57c2e576,51abf16973d4d7dcf453848e415452f80516abdf,
6,refs/heads/master,ef6152099c97049e471360aa42e7d8bf57c2e576,2a0f3e10da93950bce06ccb4e46d7f708bed9b92,e9ff967bcb22d6035f26623e306f298dcdffa2ee,
7,refs/heads/master,8801a9ab6f0a34211058a56982fe41ec641e7bf1,3b742c43a0ca77d96063aee357cc1d1a6fc21317,f1b9d0b05d0e8742e25af31cb1535e6b1260949d,
8,refs/heads/master,bab74a993d3ae6fd82fb4f623b1ea0761706823f,8b47b3b6e0e83a54a6b1c64a718f141fabae6358,7351f35c80e251995edb0e9e74cd4a86ccca068b,
9,refs/heads/master,7351f35c80e251995edb0e9e74cd4a86ccca068b,820298ba5bd4fe822eb94a3dc43e464b03c18e68,9b824635922cd406ca90f11a50cd946884b77274,
10,refs/heads/master,eced02bdc1bf508acf0e28407a5df475b664fccc,fb02d11b16a86582c8aefd0ed9f4e91f168f2640,6a2f69fa1398d6a8d0d7e5bc5f46bf4224cc776c,
11,refs/heads/master,0cc7be143c1ad96dab5a24e88098f2ecb165a913,16e904d2effa13c4385c1eb9eda634b27e7e98ba,5689f2ddc6b0c770d29ba706b6d07298f5b6ecc5,a parent is the base
12,refs/heads/master,16e904d2effa13c4385c1eb9eda634b27e7e98ba,2089342469ceedef59027119e292f3dceb4a070a,d868f15499c67f64cf9cf4c113f1f40ed3302a8a,a parent is the base
