idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
3,refs/heads/2.0,0ed5ac1f341d6e14721a3e1ac09e2d3a292af82f,7ce4620bb80f9be023e951eaf8189942dabf9721,b9bf0a28ad7320011450e39eaebb63d42be33052,,6,1,149,14,False,False,,,True,6,,,,False,False
5,refs/heads/2.0,a13c1f808d17779dc8ecc05c24d3152d916a9df9,6e81a73ee75609b25e9e6791bec5b5a49526a319,d6e74a43044f85f1be560df08ce3d7f5d1217ba0,,19,1,1369,111,False,True,,,True,19,,,,False,False
9,refs/heads/2.0,ac01904309c648db0e7506ae380d3a98037b1531,f96c2fb55256f1a54953cfaf41e40c6365120345,e8f7e68392d2fe629ddbe066a1858a849b3f6ede,,6,2,48,16,True,False,Tests_passed,0eae40a3728a6faf0aa02c1249f2eec1fa81c37478e5180394161609b81cd32e,True,6,True,Tests_passed,cb7f8b5f17af41014ca514dd1ea21b63a6f0fc908f1b850f6e8eef259736c0bf,True,True
22,refs/heads/2.0,7cf866fe6ad30fc9cdc281d3673f127076b025cb,a1c0ba2d75e8dcaaa19c69209223bc57c41c6834,6c0e7d66ba9c11ac146caabcbc5b56600cbe12de,,12,1,990,45,False,True,,,True,12,,,,False,False
23,refs/heads/2.0,a1c0ba2d75e8dcaaa19c69209223bc57c41c6834,3f1899dc7cd864bcac8f6338ff8a823f29fd5a3c,824c4a150b871f3e75492af29881a1a043d15f24,,11,1,977,42,False,True,,,True,11,,,,False,False
24,refs/heads/2.0,3f1899dc7cd864bcac8f6338ff8a823f29fd5a3c,a39c5158adebac130e9661e68c42119963ad48f3,fc7c9f4a8a1f9945e08c3b031cee46f56de24a3d,,9,1,911,31,False,True,,,True,9,,,,False,False
31,refs/heads/2.0,bf4b253816bc316cd6dc5437f7ca25f35f591863,9c20b62e512757f686df15a748caa633ccf0cd88,c4be5cb68537dd419f2524786e41404f422ee8fb,,39,2,5543,421,True,True,Tests_passed,ce70921e19a3f1dffaa9a4963a8dcdddacf62da1c4e8cd21687762c526a66be6,True,39,True,Tests_passed,b07213c428a3ced1d96428b0b5994a5a8e6fae59332b29e48d1937e72f556e2f,True,True
32,refs/heads/2.0,9c20b62e512757f686df15a748caa633ccf0cd88,afb445cd03aa3aa3f5c57c8d417a50b70648f376,e45fb4f9595a586838e3d1023113a843f87389e8,,40,1,927,155,False,True,,,True,40,,,,False,False
34,refs/heads/2.0,0622d90eca7de1aa9b795f7ec9470fbb7298dae0,47e5aafb609de7474aae83e864598b9fa0d732f6,b077c40c23603918f45ce1a7984d95eb149f734b,,54,1,1077,257,False,True,,,True,54,,,,False,False
38,refs/heads/2.0,36e093eada24ee37f9e872843efc07a3b2749b93,37e1c1a6ffb6a90980050a09f3d385684d9a0ad6,85c5246349d5dc87ad3c80eec7e7ef46a185f38a,,22,3,867,149,True,True,Tests_passed,022604539e2f491bf91175dd9ced3e3341e5969990c7883d9665a8865b335ef4,True,22,False,Tests_failed,bfcaa6bb7d6422db294e3cbdb4a2436291e133302648384b9c1166291abf455b,False,False
39,refs/heads/2.0,37e1c1a6ffb6a90980050a09f3d385684d9a0ad6,1faa1ebdfbfad91860c2bfc85183f9008347aa8e,d3ce6655f82a50255a32ce664fcd3d663ab556dd,,7,1,192,29,False,True,,,True,7,,,,False,False
43,refs/heads/2.0,e6627c1c88b34484b4110b8ad8c9f62e61d2d5f6,04e8208b344eadee6b50c39b03bf56e8f0661b03,b1d0072682380d359582c135413b8f5e5d83f3bb,,5,1,142,31,False,True,,,True,5,,,,False,False
54,refs/heads/2.0,1d6b9fce75bd2945729ef5755e9147eae00a618e,f740102cdcfce449a2949acf40f77e3d77a2eb9d,cc015eb3184e37844b0574dbc2ede58222d46bdf,,20,1,1242,132,False,True,,,True,20,,,,False,False
77,refs/heads/2.0,5960d97d172432f2204aac23a15df2c963b795e2,b9315da62a5ac5700b9ddf3afffb179fa8ef3e8d,46a7586cdacf2d88d0ed424fc8cd9cce04b2e061,,9,1,338,89,False,True,,,True,9,,,,False,False
79,refs/heads/2.0,31d6eced45ff63edbcea00b4003a4ec964d06913,47e29da92ac3e9ad076994bb54cd8394ffd5d938,aaef34deb8d4b67c37a67f762550986c40c07378,,20,1,1489,172,False,True,,,True,20,,,,False,False
83,refs/heads/2.0,8c4d246e48cd92f75c702a513c26a871b579e482,1c0b7cea22d785e88bd4546bcc9843d6e01f619e,b6b148e5f35b2f6d480e0a53bc14648f9b2c6f4b,,7,1,425,12,False,True,,,True,7,,,,False,False
85,refs/heads/2.0,ce8c66fb23206fac90baa53beb6350a5df65630a,334e352aa176a01dab52b67c53a272dca6c32037,b907b75f7cdc292775c33c545c012d7422c86692,,6,1,158,33,False,False,,,True,6,,,,False,False
88,refs/heads/2.0,7c655272213ee2f98efb41f41ce93fc2ce0038e5,74979e36e72a5a5a5701729ad359bb1e2a53f122,4759cc685614ff10b3855e341232bcd466c00ca8,,3,1,59,9,False,False,,,True,3,,,,False,False
93,refs/heads/2.0,963406ac5697005a45e4d53f871b681df3f57778,957a0ee912db67321de07978dae21a962ba29f72,ae187db50d2563dd53fb0c06af4ce6f9c5c474cc,,30,1,1232,158,False,True,,,True,30,,,,False,False
