idx,branch_name,merge_commit,parent_1,parent_2,notes
1,refs/heads/master,75a140f79feebd2204ffd5bc06067fd40d72ffa8,3424482aab2c6e4b4be0d916a5e02881f7b3deb0,7a629d3b853fb6b7c3d93353eed6399905b57032,
5,refs/heads/master,b7a162099ffc2d7d89bf2bdb293353be7897a82b,80947044c6c55c23aa0ac4276a7c76a0a2a2e395,3b45c541dba4e28045ad80a3dff2e227a988b2ef,
6,refs/heads/master,3b45c541dba4e28045ad80a3dff2e227a988b2ef,0116183b7d4f176c4d5933f9f82d7484d7ca7cca,4060e731310bec7440d3f853a449d630c762013f,
7,refs/heads/master,6440ca029064b43f026c061028aa80f9b2c46858,aae18ec24839d82ab54340894f1b8e46f3de7fdf,36820ec411d23eed704a6d429522c40d132663c5,
8,refs/heads/master,b52c80b600b7feb2724cc2c2a91c3aa2968e87cc,40ebed669adf54a3b3b099bc80c0979370bb5e98,56bd38672e450341c949cd368c71bce98e5c5802,
9,refs/heads/master,7f5423dcecb2e52fa35d7e07deae7aa612e7b941,a6230a82bff891b406c34aee475ff32506ab12e4,6fe6aeb51103a4904b135800c11b6d16b0b50f7b,
10,refs/heads/master,2b5ade26fa93e41bb046461a614fec9573e4f3c6,9efcfe6edcbf9e63bb124c68d542aea5a99b470d,7ef283df90958bce4926b611f29147b5c4df86fd,
11,refs/heads/master,b6921f8f851fda642d5567729ce3e0661683f2b7,387da6e6cdea3afc842533bd9eb3f7a65133f78c,9d32ae054c9b0516417cd1b1a24b9f432c6ce8f9,
12,refs/heads/master,8882226684fcf0b1e632fc343e8d102d44ce31b5,9f531220bfa729902c68f7166a7623920c309947,b23bcdbf4a107dd257ea10f462c014128d6b3c2a,
14,refs/heads/master,0219fe43d824accce22ad679ff5c32cd213cfc8e,a2b109ebb7b52bb19179178fa31450c196493ead,d86e59c340c4cecacba41a1b2772cbd3ce8b7acc,
15,refs/heads/master,3f6a930a4d1eea282623b1eb67464a9d07150d52,42569fe1f1c31fa36d68e95825cdb50121569b6d,c3136a7ade24671e08e70ea1367d579472b52b28,
16,refs/heads/master,fc72c583727d6271a2786f4c79c8e6d0485ecdfb,57534fac637486127c2ed3c2c4f87b3b024d379f,71bf6995c8b5ba74f293c8ecebe8f49d298e4eba,
17,refs/heads/master,adaca0413e00f6e8bbdf7e16a9034262507e54cd,ab750e137963f9299de4b365fd4b3505d77a90c6,e6a364377406fa72531fe7832797797e3dea164f,
18,refs/heads/master,51435187cb5ab0f24843ae676797e275d34342d8,00275d61a48cf5bc6aaaf07573bd57e8ac3692bc,5aee8e72929e12160e83c9d989711d717b3ad6ae,
22,refs/heads/master,666c6c4e41966707fdc5802cfb25dbfb2c2a9440,e1caaf2b31aa76a6f8ee51db60c1c08053d3d8df,6950dc6592906c8bc3460f84d33dbdb2b5e073fe,
23,refs/heads/master,74c77bf4d840bff4b986d9c8c44a7c4fe85f3c37,044e4e76a0d578be0b8e63281a3cc96674818ea1,3aded5419ffaecc0ecc12bd64f6e8e84fb160f53,
24,refs/heads/master,6f98872073720b6806f20e28624d97367764f3db,1fad1ec9e94423d5cde751a0163a8a191371fa8a,fd64c565ff6cc2d4bcbdee17153e4e47e7c9f4c7,
