idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,sampled for testing,test merge
1,refs/heads/master,5dca447957cd9262597d48b030e376faaaedc384,bcb8408b8163c3503c6feb37f5029db255792b3d,bfb160aca3c1df8a5947acbf2db9b443329436c9,,False,59,,,,,,,,False,False
2,refs/heads/master,29a8711ef44f652b5139496ed6bcca7a79cd7524,30bf7c29c2e378c8a110134b109228137f5a8796,b4877ef027fa5c7c010765f320987e56078d6b38,,False,3,,,,,,,,False,False
3,refs/heads/master,30bf7c29c2e378c8a110134b109228137f5a8796,8b9304985f1ab11708c46ad03a8a9e89d1252ea3,d4f3f5ce23a7a2d915c0508908038c6226f6f8e2,,False,3,,,,,,,,False,False
6,refs/heads/master,eeb2c14cab5a7ff882a9737c8ed6d1a1a31558e9,f6466a488b9dba31da366b9cd5fea160524ecf75,f90831def3b7ced1020237c0c609471abaf3458a,,False,20,,,,,,,,False,False
7,refs/heads/master,f6466a488b9dba31da366b9cd5fea160524ecf75,dcf651bd1bee16519b75442c2b3a1ad44fdc8158,a6370916d4bd472c2d1e413e8d188f9b87760097,,False,50,,,,,,,,False,False
9,refs/heads/master,9d69bcecf7df5d06b0ad881cd405c375e906ac33,4c56de01691368cbe103b893daaa05b33865286b,433652df0e9a99e94d2667658f28a0f5f675c0ae,,False,2,,,,,,,,False,False
11,refs/heads/master,e296fd029d7a19f3d8794b415a4027985902dde6,ae325b408b29ab0221003baa8c42a12bd48a0f77,d3cdd4acba9343df602ad9009f593e5826468972,,False,103,,,,,,,,False,False
12,refs/heads/master,ae325b408b29ab0221003baa8c42a12bd48a0f77,b5d89818995593e38d23c75de3eef14f296e20b5,bae381629c9783468311c22b96c73a5e702e0aef,,False,58,,,,,,,,False,False
13,refs/heads/master,b5d89818995593e38d23c75de3eef14f296e20b5,fae07327022cd4e15e8b9c355462e6a49e1a527e,e2b936574850a92133ef798ee514b413b8e74dae,,False,74,,,,,,,,False,False
15,refs/heads/master,4b24477f22400a6566f24ba5c7e8f696104fd57a,3a266326a697ae48799b36aa82ec144eed0f690b,b29c172b61db37b77d09f25b80f44a4ea2a37f23,,False,2,,,,,,,,False,False
20,refs/heads/master,0df9470dfac76f8b85179af9f8f34fd70964016b,49f4ad3ea1343f3d76dab0b37d3c2ada38d1aaba,90707bf4c492a77026a3cba6390529e66c8e362e,,True,71,0.0,Tests_failed,be5ade8d1a8734b0481ae439fbb3c5e2c1a2febaca12fb1d0f0f60d172f9e011,False,0.0,Tests_failed,dc619eddc8098e1eedc9037fbda8e144d01e4687b0cd4da1ff59fdede6522f78,False,False
21,refs/remotes/origin/pull/19,6d94b51077207009c4ca170935547ec0db293842,b364a4c18ea08c7a8a2ca071dba628a3d823045e,e86755ae5e7449580cfb0a858e5e2dfb031af4fd,,False,2,,,,,,,,False,False
22,refs/remotes/origin/pull/32,1e516b1bca46f918e7ab0dbcb008aedf9b7421eb,049f39205588b7e525e1155f5012fcfc8da96f06,0b763a650548ef4069e3cc1653faad3915870742,,True,36,0.0,Tests_failed,696050872f72b2f0fa90245ba2ec954014aee0075e3e57a788b72f5021891da8,False,0.0,Tests_failed,14668e7338b8b913f658788c7c2a947a9f2ffca5eacd597513eb7f661e850c6a,False,False
23,refs/remotes/origin/pull/33,4bf434bf6f9d15de0af27bfcfd497fba63739878,d8e21d47d01692e6d118ad5ffbd821d30b1c99a9,9dde5427d06a273640b0503101cf4d63fb48fd8f,,True,219,0.0,Tests_failed,78eba7a4f15024f4d3dff2d09a2981bee4d99e34093871ee1d2ed3d02b865138,False,0.0,Tests_failed,2c6a4b371af98ac3318f4d385395d3aa159aba1f32dbdb52e915a7d58ab45bbb,False,False
