idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,sampled for testing,test merge
3,refs/heads/master,195ed15f33016d72ba57809b91c6c82866ec28cb,a24b3ca1949460b46ed3a2817c08e24432a623a8,85d196abdb7df014c46ad9edf2282d3ec97d4173,,False,38,,,,,,,,False,False
12,refs/heads/master,ee3f5bbb874c1263933928b1f9cd2c1d244dceea,1612246ee4ca6d5bd7c4efa49911045fb1196fac,216540067e05e4cbc61c4c77e42702828ae86eec,,False,143,,,,,,,,False,False
17,refs/remotes/origin/pull/11,d5c33ff7627064056ec8ddb670fc9b2a553a3a03,8ecb18e37389d0bc346f3c13c46acc698405c748,622e75fa5d81dda160528c1ff48e9274d215fbe6,,False,4,,,,,,,,False,False
18,refs/remotes/origin/pull/128,9e3a70cbb9a3d70f738f11209ef2974355f55583,12c35768ecb43b8c36fd5fcb26e9fdde53283c86,a2647d0c7fb41ebd06a647f2c27a5cc28ebb76db,,False,44,,,,,,,,False,False
19,refs/remotes/origin/pull/16,2b6255c54519271dbdf3a6cd740246170a8547f7,bf452be060c0a723991de990ac6833181ef6089d,68bd908dd7f1d87e6e972bf75067c9897f4f2541,,True,27,0.0,Tests_failed,b86edd9f6f09c2eeb0fbdd54d70ac1bb04578fdd94d459d14adb5df67d9ba8d6,False,0.0,Tests_failed,dc9e13721686b3da3a074be49bbe2df22bb64ed2c3b742332281b51e07286c89,False,False
20,refs/remotes/origin/pull/16,bf452be060c0a723991de990ac6833181ef6089d,2d08527b32e735de4154575a4f6e06c5ed2c7ae0,ccedc5fdf41d6ed37e5391181f88e574fa3c619b,,True,112,0.0,Tests_failed,c4e7207d8a3824a941c536e3825a0fc5d4f9c39982e1d5eee4c046a6c1cb955b,False,0.0,Tests_failed,49d9f5c19400f8128fa46385573f16f2467212fc127dc75b2718139908f5ae7a,False,False
21,refs/remotes/origin/pull/27,48771bac490f3ed659d587c31e184a304aa1be5a,bb2c2eb49a59c90df3e7b8162d66f6a7a273e27b,da7753ebfd377a2ed668a51a75ff97566cbfb5bb,,False,18,,,,,,,,False,False
22,refs/remotes/origin/pull/39,a88df4fe9908dc99ec5673fb109066738a5b6d24,2f9eefe5427722c366ff09fcb8b5a75330616f4b,2fd314aa55b771955d082dcedae640936dc982cc,,True,34,0.0,Tests_failed,6fb71e0a61efc3b331a234249d61bab66588454b2b67d5bb8478a52260190e34,False,0.0,Tests_failed,ebb9a13208021a6e30aa0aaa38cc030d3518c82c7b5da675aae4b75128802f8d,False,False
23,refs/remotes/origin/pull/5,d4109e00ac61e52bc20c02f7b3aa57b25cffbc56,1612246ee4ca6d5bd7c4efa49911045fb1196fac,31b035b56ed25872c5960218a46eb6bfa4132e24,,False,136,,,,,,,,False,False
24,refs/remotes/origin/pull/6,f9ef3854e6a09f64fb075e371efd4601438a3a35,2e466c6be91df9ad49aa23277b3a0c73ff831314,7d2eae231a1333b06c872449173e3dd8c71c7d3e,,True,17,0.0,Tests_failed,2da174f216e7ed6664c9f0f60957184ff2b58b4c799720c650c75ce7f3098244,False,0.0,Tests_failed,efffccab76a7cce2d4b5c9fc5b720627b0aab94f214708071802a8f41c649fcd,False,False
