idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,sampled for testing,test merge
3,refs/heads/master,9c8d1c323e89e984a01a7c198679508c23281c8e,85c11e2db507cc3380d376de5b0fcfc268fbc1bd,47202dd07db721d9fc5e6e9c55b0eb103344e778,,False,6,,,,,,,,False,False
5,refs/heads/master,af10d5c99545ca22bc31d2c12d14db93e390863e,396599a6eb6d8c73d74c2a46b9c9b2b99c2465fe,69fb6fafc2ddd5ddaa642c88cca37b03f0758dae,,False,8,,,,,,,,False,False
10,refs/heads/master,1692ff833624fe446af06f97d8c0b78cf117b3e8,7c6f5ce1233cf70a5175f5125cdbe09dcf62f923,99a8c9b847d6362892293776dcf63b3739f81156,,False,67,,,,,,,,False,False
11,refs/heads/master,99a8c9b847d6362892293776dcf63b3739f81156,fc05d15f8e26f56fa30c1d995cdff2f753b797d9,52ab206d6c33abd8d7757bd3199ce374849e4ef9,,False,12,,,,,,,,False,False
16,refs/heads/master,52670b4647521e34c86a4ceaf17c988fc80bdfcf,5fc4049a39e38be66b701d029f1f02281773faf9,c2c88f6a29cc6c66449f1c534048e626070463e0,,False,190,,,,,,,,False,False
23,refs/heads/master,d9558c6631da88e3170130aae3439319379ac3e0,a920e74001fb5a0e7a8ed973aa287a6bde2a4b44,d7ab02c9468333bca93d06a7315da0acfb95cee0,,True,18,0.0,Tests_failed,e1527131158f8d275cba3b6328a73828ff244e82c4a2beabbb0e4011bf5fc8da,False,0.0,Tests_failed,de4d7970ddb940d412ee23ede88a235cf232de51a381dc3027ed42e9360c2d03,False,False
30,refs/heads/master,6b2d2dd1324adda03024a1e60a91a84c47f79003,ce036de06b64d734d89ed5a4cbc6d099e63be8a6,01e715f57875c9f39bce46237bddc193f1584354,,False,52,,,,,,,,False,False
34,refs/heads/master,1abccf7725534b96b032df5c572355a3997ab45d,cf96b132599a05ac789c331c35a95313a2cf7785,cc1b67d6129583b8708f4c7a4b24755b163de187,,False,246,,,,,,,,False,False
37,refs/heads/master,d86ff5bf9adb47c7911d1c83a28b1c43c67946a7,888e8f4bb8081edc990be3c790cb17d9e6c69cde,c4aff2b88aa6e1fd6e23bc8dccfcad4f710ebf47,,True,171,0.0,Tests_failed,5adfd2ba5bc0649e1b12f66c54b083763abb567be64ae0e08aeba90c7ca2b106,False,0.0,Tests_failed,4fe406295f18b73109d407134115c8520c6ddd2651f3312e7bf1709b1a4e9eb0,False,False
40,refs/heads/master,6b07b088edcd576082d734cede6f52f21dd1f270,a8f193d70c1453d6353f5fd8074266ef038f8f85,eb8773647e669a2b36c8d7de9bbb70e9394aeb0c,,False,158,,,,,,,,False,False
43,refs/heads/master,5c2fa0cd1660bc0af9676d16776472878c2d7370,6657015d32630ffe933a7cc364a2fafe4f925d58,0cbb5b7098553c7ce0d836f6c9b62402e36ee36b,,False,115,,,,,,,,False,False
46,refs/heads/master,14e42cdade94168799a1d915fe6e481963e5a4fe,1b1882d085a1ffafa5d95d42615e18b2cd3b796c,a07c4ec7dcb77a80a2497a2b4d76c2ec812d89e9,,True,33,0.0,Tests_failed,4db2cf4a860dfec1bce53f70243605abed38407dbef79b4ff0057780ea628192,False,0.0,Tests_failed,96b9dae73ba09003f12041603ae3ff8f954d0cde6d413bb4913a494045d76c0a,False,False
47,refs/heads/master,8bb7a7dcfdfdfa27664d3ee2a5271ba80a11f9c0,e9b99ec9c2f79b7c612a09637e6a4248c8c88311,9bfbff6046cddb3542119a8efb30744d6e31d26d,,True,35,0.0,Tests_failed,ec134bba424d972b628d9cbf7bc8ac0c21aea0db96f4d3c43e0cf3637e03cc27,False,0.0,Tests_failed,bcc4aad3b7d4cebd363759ff96c2106902eb85aba5b32fe6f70d048d25ce18a0,False,False
48,refs/heads/master,9e561c2c079668015f083adc2bb10c064f3a7155,22c0c130eb6ad0abb032458f79fd2da6b295eb53,887a80203e8fff06b4590fb5224972ecbcdc0c81,,True,41,0.0,Tests_failed,92616e37a1345727bea9a0b941e51531327f0bdaeb5a9409962cd582f9eb29e0,False,0.0,Tests_failed,e082a2c72c64ed8d740e294db17be02e0503870e5b651790b38109f9043c5bb9,False,False
51,refs/heads/master,2bd688aa9568c8ed766c2951f273d350535f4b04,bb3bb9f5d405b013c448763e83f92b72b60dc0e8,c54ee58b4b03fb31a12bcb3668684985907fc0fe,,True,43,0.0,Tests_failed,b60fc6e9388b6c2b8bfde51cf45cb9ebe2ca23745853e9db0dd7ee76b6878411,False,0.0,Tests_failed,ea563135870fcd3fe6966b743af3a40c998d00ce3448e85b5d051d75154e6e5f,False,False
