idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,test merge,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
2,refs/heads/master,ff57324d1d699b55b89f674a4689f50633a77f9b,7c33934557fd4009431dddaee5597487a51c0aca,cc74e94ac3eb76272cfa0a23481487e551c528e9,,25,4804,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/JDatePicker/JDatePicker/7c33934557fd4009431dddaee5597487a51c0aca_cc74e94ac3eb76272cfa0a23481487e551c528e9_base_left.log', 'base_right': 'cache/diff_analyzer/logs/JDatePicker/JDatePicker/7c33934557fd4009431dddaee5597487a51c0aca_cc74e94ac3eb76272cfa0a23481487e551c528e9_base_right.log', 'left_right': 'cache/diff_analyzer/logs/JDatePicker/JDatePicker/7c33934557fd4009431dddaee5597487a51c0aca_cc74e94ac3eb76272cfa0a23481487e551c528e9_left_right.log'}",True,384b5a8b0b25b7166a3e58719caec7a71abba37593928faaee916ebda8deb54e,Tests_passed,395924ee72208873ed3f2184ad8e9b6faf2ee4241643223e870237d00969a9ee,Tests_passed,True,True
3,refs/heads/master,cc74e94ac3eb76272cfa0a23481487e551c528e9,2984c3f9fe78688e6bf34b0b23f7017657a6d4cc,a36294b8dab9448757932c766c55e7fb93dfbc49,,5,78,False,True,True,"{'base_left': 'cache/diff_analyzer/logs/JDatePicker/JDatePicker/2984c3f9fe78688e6bf34b0b23f7017657a6d4cc_a36294b8dab9448757932c766c55e7fb93dfbc49_base_left.log', 'base_right': 'cache/diff_analyzer/logs/JDatePicker/JDatePicker/2984c3f9fe78688e6bf34b0b23f7017657a6d4cc_a36294b8dab9448757932c766c55e7fb93dfbc49_base_right.log', 'left_right': 'cache/diff_analyzer/logs/JDatePicker/JDatePicker/2984c3f9fe78688e6bf34b0b23f7017657a6d4cc_a36294b8dab9448757932c766c55e7fb93dfbc49_left_right.log'}",True,2a37c87a0c14fed8c73bffa0dd97349b5a5240f2e70e687c70e197e4139ab482,Tests_passed,34cdf839b21828034a12732d95cc568e2098da38fec394c0cb21cb82a4bfe7d0,Tests_passed,True,True
5,refs/heads/master,79d78dec3a82066a97aa03456bb4c5bb9875ac96,0f4e989d218df97ab14c542144bfda6be47d255e,87536c372b5d9417aee85db0a78bdf833b8f6cb9,,53,4653,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/JDatePicker/JDatePicker/0f4e989d218df97ab14c542144bfda6be47d255e_87536c372b5d9417aee85db0a78bdf833b8f6cb9_base_left.log', 'base_right': 'cache/diff_analyzer/logs/JDatePicker/JDatePicker/0f4e989d218df97ab14c542144bfda6be47d255e_87536c372b5d9417aee85db0a78bdf833b8f6cb9_base_right.log', 'left_right': 'cache/diff_analyzer/logs/JDatePicker/JDatePicker/0f4e989d218df97ab14c542144bfda6be47d255e_87536c372b5d9417aee85db0a78bdf833b8f6cb9_left_right.log'}",True,882360918b3bfcee0a285a7062dfae3f7921b9d9c90f4adf3dfd4a5b2d75bbc7,Tests_passed,1be822e06ec0fe8d1b55351bf4e96da942d71c896c1b36071636a5769724be14,Tests_passed,True,True
7,refs/heads/master,86f40bba40ea974dbe7dabaa18aa6721a8b2e6f3,5f7c7ebea8715373b28fa08b64d880cb55f95d56,b4dc3b80379070d1d436d7a188b674a924cb0e64,,6,49,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/JDatePicker/JDatePicker/5f7c7ebea8715373b28fa08b64d880cb55f95d56_b4dc3b80379070d1d436d7a188b674a924cb0e64_base_left.log', 'base_right': 'cache/diff_analyzer/logs/JDatePicker/JDatePicker/5f7c7ebea8715373b28fa08b64d880cb55f95d56_b4dc3b80379070d1d436d7a188b674a924cb0e64_base_right.log', 'left_right': 'cache/diff_analyzer/logs/JDatePicker/JDatePicker/5f7c7ebea8715373b28fa08b64d880cb55f95d56_b4dc3b80379070d1d436d7a188b674a924cb0e64_left_right.log'}",True,54d5132109344bacad7792c2643630433b94d0f960d2c1163584fba055054f40,Tests_passed,e34ad8248bd7255ae7caf60707415051b9a6f060a47afabea30a2c2bf81e4bc1,Tests_passed,True,True
8,refs/heads/master,5f7c7ebea8715373b28fa08b64d880cb55f95d56,910438159fbfabae07dde3b31f3222ec09d0d421,9f178758834378d0ac679e7c8b31a234b97c15f9,,6,25,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/JDatePicker/JDatePicker/910438159fbfabae07dde3b31f3222ec09d0d421_9f178758834378d0ac679e7c8b31a234b97c15f9_base_left.log', 'base_right': 'cache/diff_analyzer/logs/JDatePicker/JDatePicker/910438159fbfabae07dde3b31f3222ec09d0d421_9f178758834378d0ac679e7c8b31a234b97c15f9_base_right.log', 'left_right': 'cache/diff_analyzer/logs/JDatePicker/JDatePicker/910438159fbfabae07dde3b31f3222ec09d0d421_9f178758834378d0ac679e7c8b31a234b97c15f9_left_right.log'}",False,,,,,,False
10,refs/heads/master,8dd2b777baa77ffbb9e1449799726b777d6ac540,4c9c62a8e3d813d44c49d29ce24422521f1f8492,e5cdb8f6f8329c86837d86f1c96636cd727659d7,,21,121,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/JDatePicker/JDatePicker/4c9c62a8e3d813d44c49d29ce24422521f1f8492_e5cdb8f6f8329c86837d86f1c96636cd727659d7_base_left.log', 'base_right': 'cache/diff_analyzer/logs/JDatePicker/JDatePicker/4c9c62a8e3d813d44c49d29ce24422521f1f8492_e5cdb8f6f8329c86837d86f1c96636cd727659d7_base_right.log', 'left_right': 'cache/diff_analyzer/logs/JDatePicker/JDatePicker/4c9c62a8e3d813d44c49d29ce24422521f1f8492_e5cdb8f6f8329c86837d86f1c96636cd727659d7_left_right.log'}",True,bfc1f8394dcdc2116fff55d086e30bc363a97befeaa194a19d3cfc5ce8714b8d,Tests_passed,6afbbc84e824fa288a9d9304a46775e949a5b087548bec5bd87434446b05922f,Tests_passed,True,True
12,refs/heads/master,9948a7c3e72fb5eac2ade2e6b3ea11c3dcf9c002,5c30bb7760ffff3c48470963e3250b41ead4340a,a8e18ad48268cfd724a1cda4b75d5c3da795d3cb,,22,259,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/JDatePicker/JDatePicker/5c30bb7760ffff3c48470963e3250b41ead4340a_a8e18ad48268cfd724a1cda4b75d5c3da795d3cb_base_left.log', 'base_right': 'cache/diff_analyzer/logs/JDatePicker/JDatePicker/5c30bb7760ffff3c48470963e3250b41ead4340a_a8e18ad48268cfd724a1cda4b75d5c3da795d3cb_base_right.log', 'left_right': 'cache/diff_analyzer/logs/JDatePicker/JDatePicker/5c30bb7760ffff3c48470963e3250b41ead4340a_a8e18ad48268cfd724a1cda4b75d5c3da795d3cb_left_right.log'}",True,d9f0ef78e2736e47146e1fe3fc02f2d86ca2cb5c4756aee7d8d909e5a871dca7,Tests_passed,741fe2f70e3cab07e0b4d7c8ffce32533fe219591c4368172ff6587c4fc54afd,Tests_passed,True,True
13,refs/heads/master,cc3905a9c7624abe632dc50f33eac6bbad4f3a25,16fb96060c16c82c4a37416f4b1faa8f3e4078fc,9797fd7a361a158384771f3856b19d970033d3c0,,16,101,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/JDatePicker/JDatePicker/16fb96060c16c82c4a37416f4b1faa8f3e4078fc_9797fd7a361a158384771f3856b19d970033d3c0_base_left.log', 'base_right': 'cache/diff_analyzer/logs/JDatePicker/JDatePicker/16fb96060c16c82c4a37416f4b1faa8f3e4078fc_9797fd7a361a158384771f3856b19d970033d3c0_base_right.log', 'left_right': 'cache/diff_analyzer/logs/JDatePicker/JDatePicker/16fb96060c16c82c4a37416f4b1faa8f3e4078fc_9797fd7a361a158384771f3856b19d970033d3c0_left_right.log'}",True,42a555c5f272a3aa87f515e2145c851b551ec328ad0ab9e294821052232d4659,Tests_passed,b3ab9a00849aaa6cf015eb68c46b0018e9529208a2b2927ca51edb23c1f1dc7b,Tests_passed,True,True
14,refs/heads/master,16fb96060c16c82c4a37416f4b1faa8f3e4078fc,0b994b1e476db762d0a0dc8e910784730841a8cb,a52ef0caa16d16e8a71b9f1a7d47475e6aa54448,,15,89,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/JDatePicker/JDatePicker/0b994b1e476db762d0a0dc8e910784730841a8cb_a52ef0caa16d16e8a71b9f1a7d47475e6aa54448_base_left.log', 'base_right': 'cache/diff_analyzer/logs/JDatePicker/JDatePicker/0b994b1e476db762d0a0dc8e910784730841a8cb_a52ef0caa16d16e8a71b9f1a7d47475e6aa54448_base_right.log', 'left_right': 'cache/diff_analyzer/logs/JDatePicker/JDatePicker/0b994b1e476db762d0a0dc8e910784730841a8cb_a52ef0caa16d16e8a71b9f1a7d47475e6aa54448_left_right.log'}",True,161376b2642b972f6f5affc5336cb8790074d0e499b796c294a465e12260886e,Tests_passed,7b83aee4a014279c418590175a64cc8d264681a4c52a8d3fa97e8b78ca14f07e,Tests_passed,True,True
15,refs/heads/master,0b994b1e476db762d0a0dc8e910784730841a8cb,9d48699479ef46531354f48614e3bde9a41f5c7d,3699afdcbab08dca9c8575931d7489d1a962f7d6,,13,90,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/JDatePicker/JDatePicker/9d48699479ef46531354f48614e3bde9a41f5c7d_3699afdcbab08dca9c8575931d7489d1a962f7d6_base_left.log', 'base_right': 'cache/diff_analyzer/logs/JDatePicker/JDatePicker/9d48699479ef46531354f48614e3bde9a41f5c7d_3699afdcbab08dca9c8575931d7489d1a962f7d6_base_right.log', 'left_right': 'cache/diff_analyzer/logs/JDatePicker/JDatePicker/9d48699479ef46531354f48614e3bde9a41f5c7d_3699afdcbab08dca9c8575931d7489d1a962f7d6_left_right.log'}",False,,,,,,False
