idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,sampled for testing,test merge
1,refs/heads/master,93b77f98728a1c22fc86eb411d6f8d424b16e6fb,dd6a8ef0aef38d44dd2da98f760687890035d613,998730ddb371faa03862d5570a9afbdabfdc44eb,,True,349,0.0,Tests_failed,883fc55d2e6f18bbf27bc1e449e935c64e87f96a7d2d8a25df5b14454b6356ca,False,0.0,Tests_failed,17e7013db66d2f532fd34ea3b987918480821e702ed1109371bd78471a57908c,False,False
2,refs/heads/master,998730ddb371faa03862d5570a9afbdabfdc44eb,d4c1378c3d9557d1fac0ead1aa285139b7664950,dc3f56b55abcd494907d5a20b554ba428a36bf58,,False,123,,,,,,,,False,False
3,refs/heads/master,a6770178834daa6cd15ea92ee351a07bb216e8e0,b72beba137486f86a64735069f668f94ce21b3fb,0612f049263bc7224ca7ed439cc54474f7f434e6,,False,52,,,,,,,,False,False
4,refs/heads/master,8ec84ef6947fb63045a2a1e8d3289f847ed4fbde,a96cc7fca9396210ed703c902eee3b2f70f441a5,dc738bc025cbf7ec80708b997bb1dc845f08f837,,False,43,,,,,,,,False,False
6,refs/heads/master,4790cf24af7eaf1590304e6ccbae4780609150c7,b723f6fb3da97bbb1310afd31a2fdf93ecf0969f,f90480f79a25fadd492a80a42f6eb04d5914dc07,,False,92,,,,,,,,False,False
8,refs/heads/master,5b11e6b32284218c8fa957a68f4db34ecd36667a,1f3d3d01a96b81df9285af2db4e040bca7948cc0,b948d6dca1dabdc67e4b1b16bd89db9267d75068,,False,11,,,,,,,,False,False
9,refs/heads/master,f5bbb4f5957fcd7a1f6d9e80565486b5aad6e49b,cd8bb19ed767a00eefcd9159109e10fd19acdfc0,005571a32a94ddc2c7ace3b40e260f569ed7da4e,,True,14,0.0,Tests_failed,03f1574be3d923bc9f8f46f2f5f8f77680d83c8e4ca74792b51540a1c161d3aa,False,0.0,Tests_failed,3b73aaf704f2533544dbbfe36e6d091f435ff908887eafa8d39750daf733d61b,False,False
10,refs/heads/master,1237712f5a537f000fe65e04e1df532dacf27498,72fa76652a8561cf4058ca374a8d6405a5d0d446,20e014b76d87659e622900533a3629d0ac534d7e,,False,14,,,,,,,,False,False
11,refs/heads/master,351fe455239187888bae0db4f7a3756688718214,754a494b7dd1b1e0e388841441ec7e66e2fd90f4,2b069d3f879ef1ded95fa7d4ec95b59b8b8766ed,,False,7,,,,,,,,False,False
12,refs/heads/master,adb59fd9b0afeaef14116d90961514b2f71714fa,e236aa8ff62ec4d9c9225b7d1e7071eb9164302a,a716b0e798270b20339b8e697598c061656c3515,,False,232,,,,,,,,False,False
13,refs/heads/master,50d0f1e1be3ea5da6a4fe0ef537c4050d1c99d79,083257e7233c441037394cfb8094256f276349a3,4dae585ad3570d0645addcf48a287d9a9f5528b0,,False,5,,,,,,,,False,False
14,refs/heads/master,148efb8cadf3924fc77d27bb7de43e357e1d5e1f,45996c542794c82dd2d6add465c91c8d48de62ff,16c1253abc4ed29e436018d3ef321e628ed1cff9,,True,6,0.0,Tests_failed,0e8900d813c79b1ad34e9f08b78d63e0d9314003041238d1601ff38642d8f709,False,0.0,Tests_failed,a3aba24f3813da92771a1bce4d9b8851adcfce27f75829504c6be559560c4795,False,False
15,refs/heads/master,c3f51a7757110716564c0e6a98b1087462437dad,fdf79883a776e5e259adf69d08ad18ddd4471385,6e25be022ecfe7fb28b6a56d48d2e0b7670cad61,,False,57,,,,,,,,False,False
16,refs/heads/master,4b0b7c6e0e4330508983f5d67ec24c3f6592fcd4,496aca707d7a9eaefbb14ce919144274d88fff85,23792edc1f37073b568dd5f459508a4f95a53287,,True,113,0.0,Tests_failed,e92d56e450903d7676630f2687990a0c7ac1ea09ad877157c23be4b822bf2687,False,0.0,Tests_failed,f6774265a054d8379aae1bdbc61543f08bf90e789a6486a8c2bb3045f62de9fc,False,False
17,refs/heads/master,16f953f7c7cedf35fb42ffc20715985148f24fcc,981be905e41ffca49cb19e82a4dd76d834060fd8,b756fa87dcb17e4a45c9cbf6fde3164c13b97d87,,False,4,,,,,,,,False,False
18,refs/heads/master,929e3fe991d9b125d810a48bd6751afc401cc917,f1e9b158270efdbeda075b70d16db2d966472544,2a2c6a4d857f6b556d5b72f41b46bfc0f445bf09,,False,61,,,,,,,,False,False
19,refs/heads/master,3a3f3ca885b89261a5f2cdace34047106e90e23f,e7813bdbabaf0960454a80929224b8488ab81aac,c1896e6215458870e07bc4e2359878a8fad6c9ae,,False,19,,,,,,,,False,False
