idx,branch_name,merge_commit,parent_1,parent_2,notes
3,refs/heads/main,6e5fab39def5012e84a46e7de02b8ebe7bf4048d,ad4449bfeeb2a3e7dd60db2301bf4691d0841cb7,9b5c68434933b7fbcd9a28bf0af85a26f702a34d,
4,refs/heads/main,9b5c68434933b7fbcd9a28bf0af85a26f702a34d,9d24cd00c7c9e5e10ed9139c854383e5af34e245,229a820bf5104e1b92eaabfb4e4f0dfbccc255d2,
10,refs/heads/main,8691cf4ee409de5c6b22f614f956ac599dbd9640,22fe12f273c5d8222545d37f8ddea7100d73a0c2,a3f2b8cd00b3812c9cb3c9b3e209cbc3be9b2b7f,
11,refs/heads/main,a3f2b8cd00b3812c9cb3c9b3e209cbc3be9b2b7f,1ef3b2cae7aa17f8dc242f392f324bb53c42f9ee,d3644045011ebeac19e580f4c123e1ff8966d394,
12,refs/heads/main,1ef3b2cae7aa17f8dc242f392f324bb53c42f9ee,669696fee4b014697558d1954bd5ca42cb2b189a,2b7a40b96a049b51dac6242c2114d56d3e7afef0,
13,refs/heads/main,669696fee4b014697558d1954bd5ca42cb2b189a,57d8e5ebff045f178581fdd9e273932645669bd3,fff5cb3e25caaf284c4122ad54dd0bb4fb6363bb,
14,refs/heads/main,57d8e5ebff045f178581fdd9e273932645669bd3,9b33f2387540007725b5501733d4256f047ebae6,eac538dfe07a4554eaf2fd0dfa84df5cc8741f38,
15,refs/heads/main,9b33f2387540007725b5501733d4256f047ebae6,8c29b2ef9c68fd524932c15ac7851f80fdea47cc,2143774a1e77acfa80530eed2868112c47c0ed68,
17,refs/heads/main,acd7426a48d31fae576219f7302428795fb9fb75,9a385377c54d98719c0682742f2083c18e1ae34a,dd5593efdf6d2b71d14766dcee7b1cc062fd2400,
19,refs/heads/main,d72e7ac4265cd5c249d775e113d6a9e2fb0bb3e2,2a57efa44f639bc4b0282a1cca4379b05a973ef4,2dcc6a686700e79e45ccfc615c75b0a7dc4b45dd,
22,refs/heads/main,8eaebfaf973f7e2271f84e0acec54f76e4fc0a20,9ccaa26b45ec0539329bf42644c7d2284999057c,b9e8f18b260c7cc7cdf5110c7aef0c558c1e40e4,
24,refs/heads/main,96d295aac2b64a52636fb01867e1d2ace13a7824,92c57e844856bd6c71ee2f726ed2c99a4496636a,7ff661e4e7830fe82d6d08a22e3b3a389ba2a979,
25,refs/heads/main,7ff661e4e7830fe82d6d08a22e3b3a389ba2a979,e55caef0b7917b8b25ed484880adc5effc70eebf,28609583780763b17b1ede8a5949780ad38fe7c8,
26,refs/heads/main,ba3a311e69af62064957845feb51ee5e588b2dcb,3ee08d80335f97005d44d231a3e57c0277263c1b,724a1dcc3702cf2e7cb93204e5d4537ee6455907,
32,refs/remotes/origin/pull/640,362d17d885ff596aa05c133ac7af93b1bdcdedd9,bed785be2da307f3597c6584f788c6c4fb2ba512,d7e807b7f994e3ab43fb1aad1e7faf8188dea25e,
33,refs/remotes/origin/pull/681,65b29ae32bb2c3c02c7623a6a490453468be3f8c,c05321ccd319b637d00eb98471e7044c22446315,0aaf045cd04606fc17b974303c3a5814686db23a,
