idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,sampled for testing,test merge
2,refs/heads/master,5d69eb0c67f1964835f082cfaffec4da5ca60067,b3da51013cf0016af78a7cb0128e54dbdba5234b,f21545ac9a2db611ba3f4f401de2188cd1503f8d,,False,226,,,,,,,,False,False
3,refs/heads/master,c825deaa760a7f1b83d4a73dc4505b383236240f,bc89e3895b4344137b2da3cc8c44047914cde3f0,17b61691cd698b72356021903021ef005b0c157c,,True,30,0.0,Tests_failed,5b387d1ddf356da97981eb3c8156c04f3961a794493b33a921f1e8ad7f92c1ba,False,0.0,Tests_failed,b9eda20cfb3c279b1a26fa5097e7ad44086c0a7f61206b3f5bc3f802c5d2fa30,False,False
5,refs/heads/master,ea459fd6bbf528428a21ceb876bfbc319fe98084,025b93a3d73ffadcbcc178ede3802d22627e184e,bed0a5a312fd63834da729b5738e360bdc291955,,True,2131,0.0,Tests_failed,81e810dc5c3cf2dbd033c6549ab2329bc96ea845c764167a5d21fb24297d7f9e,False,0.0,Tests_failed,0cfe12b724cb994113f27e8df89f10a60b4d298e32f8ee69a3971f7160318eb1,False,False
7,refs/heads/master,2d686b185a48f44d3c29eb2a196e16c7c30dff8f,1d27ebf0aa70708e3725a1d9e51c5cabeda200c9,4cb906149818bcfddef8d6fc2570baa1fc9e1ac1,,False,21,,,,,,,,False,False
8,refs/heads/master,4cb906149818bcfddef8d6fc2570baa1fc9e1ac1,abfdfe28dbc86f1be3d29456f318eb91093a9a26,ff5e49588ea2ce6af1db8c4a40a91801e5c77c2b,,False,13,,,,,,,,False,False
10,refs/heads/master,708d8328c4a45afcdead3d8fe9be7468f15bbf93,5d3fad8b27e70569bfb5da583e8deb0f5d061936,7f137271f6aa6df84f5a52c04d71d900da568496,,False,35,,,,,,,,False,False
11,refs/heads/master,5d3fad8b27e70569bfb5da583e8deb0f5d061936,c3b93a848544162ac7b57aea40009deda68c8b95,deacdc1ea3862765e12e3643dc57b7ff6eba785a,,False,18,,,,,,,,False,False
12,refs/heads/master,404438e651a16df366584778423da6f2c6c34234,0266b4ea2ab0cac719950dd0023f1477b395dcf4,7a598cb9de601c97432fd9d2dd8f845b7ce1d7e9,,False,70,,,,,,,,False,False
14,refs/heads/master,284907eaffb2061f44cdc7ec3be5cb05209850c9,1b17ddfa476505081e744f1cb1f78cda70c9ceeb,2a44c1c8135d26511a30a1dab51c8c3d3d60a02d,,True,3794,0.0,Tests_failed,9dfc34ddda1c06360708e88d7cb9a07d2ea698afb7c6d39a99264890060432bc,False,0.0,Tests_failed,db043c9457a77ff6b119ec2cd8fc9c489df94721c82d8d0744fe28c460914676,False,False
15,refs/heads/master,6513def00e116ce29ef9eaeae02e18b8ec9a41db,949eb54f673a17a188631f4fa3533ce60bab727a,22e71ace9d629584cb3c23be7fb0ca3c1ee003c1,,True,2299,0.0,Tests_failed,23f092d23671e0fe59cd56aa2fb3c0874a8488a35f1c6c46dd4a13e2d14f1494,False,0.0,Tests_failed,14fc2a10607e7f9286f5dc9d719ac5f7678207d3f22b117ea0bbdd5cc9d23e4e,False,False
