idx,branch_name,merge_commit,parent_1,parent_2,notes
1,refs/heads/main,e3082acccd2d3cf46650d0e7dc04f899ffd5e97d,ab137790dbdfc049e468ab94c3ca2f3616588942,9c530f6f990fe7150ea67ae80c105cf27ae4bf50,
2,refs/heads/main,7fb77bea9501c71f7334653c465e65b7a18a7d18,64b495dafb221c974224bd726ef08fb19c7158e7,ac76e45fc6966781bc2952778db1d9b7bdf1d7b0,
3,refs/heads/main,23cee7b1b22510f633b006d5540c3a4198a3ccd7,c133d33a71a6e5aee8bcf8684deedc5655459fc5,d1cba214aba957b44052af0f509a98e3e0761ff8,
4,refs/heads/main,8e54dc5f8bac14d05deccb6879e1bdd4e9148f49,3ed77fef959079017bb4ac880cbbdd84b4ac00eb,b9aea3b555d6967b17081f4342712da95151a26e,
6,refs/heads/main,91deb63d56911eddd4502da2052d0fa4958cbd0d,4c6fb49abea1ded74fa24ee67f241fe7bbe4063f,9effbafb9062e0cd54ad5952b727017c59c32247,
9,refs/heads/main,6f19a8dcb4f5e75b0cb9abb810ee9bce4846de8f,57a6aae1adf0a7308f8a605b8d848437ca804a33,981aa18b0fea40aab8962d9330c14abb0fead3a9,
11,refs/heads/main,e8b011450aaed25c7fc9aae97a6616ae3c5ebe92,c294b4a5e51c2ebd88d6bb33fa1c677998616e98,6d7ab53dccd02cd16a47d943e9edf699a0c32169,
13,refs/heads/main,a23c831265fca9ba6cae176f81d97b3403027c4f,807ce8c4f32e6bd56aa38d11da912c7cd8d190e9,f3c67b4ba3e567940572a1de8e2df8d2140b9211,
18,refs/heads/main,e79d1650378ca8b13900b829cfe8541ae04df9ad,263bda36ed3f1be02dab7e6bf1384a3c250e5978,89702ea727592b2793d1aa0c6a7fbb29c2ce0a04,
21,refs/heads/main,f092b86aab08d3a460b57fc57417a4a09418f635,3203c2b5f8ac3a3441353d44073bd007f80a89e0,3fa5f0b1f6ffb5ae32be1d5ee115e5165c3568c4,
27,refs/heads/main,66d1e228a7dd6d282b8e30e2440a2b5658783069,f4999c32f593259e91e149d3de06abc489a65586,72e834e22188b05967b9fa1c143615370c3f3c19,
35,refs/heads/main,0b5febb110293e4c6af5f015b883d7c614ef95fb,45f7fb42fa44fb0c112d7f70e3163bbaeabf13bc,7d5251b607854eadc2ff6bd74396638afe066776,
46,refs/heads/main,dd377c7fc8cc97d241fed1acc5458b423055aabe,9d77b9cae284c53ce26f97e92fa9062cd65809aa,fdc86adb4d9cbb6ebdac9ee45f052d147999a559,
52,refs/heads/main,bd39657cad0dd0d437672278284904aec56a7fc0,8b334d697746000c046ac6a405e34005020f06ab,80bc927ea93845b6d95ea48637d0b9817d7bc711,
53,refs/heads/main,8b334d697746000c046ac6a405e34005020f06ab,6b73d44c7a57f5c23422ccc8e6d0a6472522291c,72941984355ce746f2d3c321cf66b8cb05319484,
61,refs/heads/main,7131998fb2ebc3dc05d1d0f9fed43aa9d2a57783,5dd23632a4a7ab3cb2c818f17ad33ff0bc71bf90,c585923a0eac154fd9fe61635a10f4c02c62050e,
70,refs/heads/main,0be10d90fae21808e067ef47ecd3120dbe40bb9e,0e12dd1bc31e1ee427f928593aefd364a1f615e6,095a0b359aa901eb881acbc4ae5060101b57e9d2,
