idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,sampled for testing,test merge
2,refs/heads/master,b896ec045faaf724ad11e9be56250fead3826ca3,20a39e77627495e9e4b5c63f8d50542b20f92691,2bb2ef36d9a59a64326fd42606238550260309d8,,False,22,,,,,,,,False,False
4,refs/heads/master,0e89d698a2b7949a04cd496738b435682d155cc5,4d81191f4fb3173e36ab49d454ff1938b54e3029,75bb7ce4f53ef5c0c51dde75acebdd72b311fcac,,False,17,,,,,,,,False,False
5,refs/heads/master,75bb7ce4f53ef5c0c51dde75acebdd72b311fcac,11cbde1ec1f9e9c0879a243741dee38eccbfc650,ce220c4a0cb1d44f0c3c44978e8771fd2af003df,,False,16,,,,,,,,False,False
6,refs/heads/master,6b7b355892043eeff9ec6cb29590621a4b31c8e3,254c1a2a1e41ed6a1c29bce54adcc661f193f1e6,20693fc5827495852c6e36f0c42890252d66477e,,True,117,0.42709041468388853,Tests_passed,7258b4b1dd2ee2496394a8a526d4c023a7b2b8c1afa6b82a5d8efcf640c72acb,False,0.0,Tests_failed,3e7dc365a1933392748664f3e7e88f88a1d563d0270ef6eb9d33369b23c387ca,False,False
9,refs/heads/master,12b4284589d4f1e0461def2ab4b95e07f51ad9f6,495932109e40fc131106c796bcb3357b3549b286,8292eeb7786230f3b080ff8b29868eea46a0d6d0,,False,45,,,,,,,,False,False
10,refs/heads/master,495932109e40fc131106c796bcb3357b3549b286,5dcc3b4c013bd3b1aa265dfdfbd5ef76afd63db1,43815ae46e5f2db10bab9d882ce6812d6dee37df,,False,28,,,,,,,,False,False
12,refs/heads/master,344d84739bf881623e5943e285b5a5bd3f3d8687,9660779294f5acadb233f1e19a365ebb9925f285,2fbf864923c44619d0b0d5668b6fa59f34839c40,,True,117,0.0,Tests_failed,3fe9e19cdee257f729fb35d2895bf5ea1f4a4857e075a2199b559266a2bde807,False,0.42248856647216526,Tests_passed,8c5686a926fb1ddf04d2d52f29408cdb8b068aadd5cf287b6e99463bdc8eb0de,False,False
13,refs/heads/master,0c0fd935656cc1df1462a2de702becc5d2cedf4f,91d9f4aebc5e25323cecd332093427acf2ed4fa8,9530a40261c50bee0a4bb4103548989dfda749aa,,True,914,0.42423043443855346,Tests_passed,43f34231cf03ab5526da3f923ab21aaeb0ab83b96230c4c73103a798986cf577,False,0.0,Tests_failed,602282d2fed5efb3b4a091c8c0436b582f8c77dbb86dda5f346ac7cbe21912ce,False,False
14,refs/heads/master,c3abea1259977470c14395e9e039ad2629abdab1,4c91700ff102f66262e841dd5b7efc58683ac196,33663274e6f9a1563ca304a426a02158ffc7161a,,True,55,0.0,Tests_failed,139d1b6b134ed188415829a40d4905261b6af9cb843e9cedb58a3e5bcc964e80,False,0.0,Tests_failed,40a65b9715e0ad83bedd1476b97a6e516b6b16d3a1227b7e62b9414f90ad0bff,False,False
15,refs/heads/master,3c414afb994c7bdc7eb360879d9ba27f2c791155,33a7d204b8811e6a382f5b662efa35a3a89f2619,4bd741824f23a4f5ab895caa810dae72bd3e480f,,True,29,0.0,Tests_failed,ac2d023fd4c67cc9a59e8d474507489cb049879424bf36d7f878de9bb6703d37,False,0.0,Tests_failed,bad550ba00d53a4f9fd9440daca28b0bd2ce1ae6acda927e4cdae10049cf0399,False,False
16,refs/heads/master,b7e87d8a0196e036dc1f2d44d7d4f039e6181019,262a4e8741468637c0f385e94d5f26da779c6448,51e97f0a34bfe73104b7e81e19dc82ab4d5a4643,,True,55,0.0,Tests_failed,fb85166f6cc1fdafddf765d1bef2b840286a0c55affad04e7da1b9ad733a81fb,False,0.0,Tests_failed,1506a8a9abf161f6b1114ff851996cb29416ed7d5d40e2042d0962cdf04ab9b9,False,False
17,refs/heads/master,4294ba051e13432eba9c74d1a5ca332c3787269c,c34fb6774d56b112b568894bd1a0c21fe315ecf2,ba7ae1e7ea7ee58122a971fbe7b852c76d3dac0d,,True,77,0.0,Tests_failed,abc6ba2aa240483433a9e5d9d83c35da492fce26251a6c0bf70f07713d364e9d,False,0.0,Tests_failed,577908ac25f13144ee93ea03dee8c858a9497174c61efadb62b2b8e403d1f0e5,False,False
18,refs/heads/master,c3b377fa8d4ead2ee80369554ae4308dcd6a7462,9653cd7164f0c6793683dcbbd4955c6fec2b51b1,6774a6e95860a0e06560bb8aadebf1815c31ee77,,True,36,0.0,Tests_failed,499de7aec8b303f137cb4a98a19bec4ec9e7ce595b72b7c3c43df749d34483f0,False,0.0,Tests_failed,73015095fd0e431c76703fe80472d1856831916aee2a8268ab3b2a2ca9316c5f,False,False
19,refs/heads/master,650bdf206b14a246be42a53a8b87ada79598a673,e9528688234c39292020c0690137c80d883c700a,1a9a7bec116cc37a354920209e832cba5f6a7f8f,,False,2,,,,,,,,False,False
20,refs/heads/master,070d32dd989c6f4e9562dcde7c9075f7b5b5b5dc,5d1cebc883b5ef663bba1d057e2a51b2c87a8a39,4721da25820eddf7be6831d612ddca2345f668ea,,False,2,,,,,,,,False,False
21,refs/heads/master,f41dc7adbd8e81338cd6ddd8445fdc79a053ffef,edbff53aa850d380e594e9f65464308fd927abcb,60bc172e42a5b0f76d1b6f7ce5f344cedb38fdba,,False,90,,,,,,,,False,False
22,refs/heads/master,1aa972f57da177bcd2618a9dbf01fca6cbe67ffb,b5fb593346ff2d209e89c1a643c78c3a31ea4f97,348d61cace0e36e0635e032e20f68e0fd08d88a8,,True,2,0.22862605845397432,Tests_passed,7e9b80764f80f8448af7fb17e9ea4b65693aeef9bde1d855f713a8ee7ed6c134,True,0.19752739533576846,Tests_passed,ab5905789e55d9f523bfcfdb64c343c268a2ca90f6458cabc06453a2535a1e25,True,True
23,refs/heads/master,6c402e3c03041522fe5e2964280c85f0341f03ba,b53fb31f5363b1455501c2fb54cb3d8a487c7dd9,013cf51581399a8d761f5cb5c0385e44e79d1c45,,True,35,0.0,Tests_failed,5abce014c2aee042bb314512cabff85269ca7e66829b73ce4ca5a8bbbd47964f,False,0.0,Tests_failed,268ef7025dd62f9d7a7071276b61c45ec2e03be9136d7432c9a4ca327ae2ef4b,False,False
