idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,sampled for testing,test merge
4,refs/heads/master,983373776ababf419a2b4d422ed8435f771938c9,d2149865b9ea5f6adcf5ea1fc19b100f3a14ee80,181d4eb17e2afd1490b3d255712d2067a8d90fe2,,False,7,,,,,,,,False,False
10,refs/heads/master,88f8a71ccdc05e2ae018a36699514b4595fe17d7,14eb0b11b0bbeeeea48195a1a9b6641c80220444,9f8bacf14157115490d8e45d663c42d1f4bbd89a,,True,274,0.0,Tests_passed,3439ce2bd7f740b9deab7260c26a67ef48b9eb4bb8104b587106ed9fd410705b,True,0.0,Tests_passed,e50373f9744d4eac97539300ba5313604762828f6e346383e86a9573e4d933b7,True,True
18,refs/heads/master,2a750cef4a0691e8afa08a88e3393cbb378a232f,9e4311068dbf2087439f4a16cf1007544866824c,a151db049b4108dc494885bdb3835802ab94f617,,True,42,0.0,Tests_passed,84e031ed5355fd6de0211d6eede13e264450ff279d36623fe80e04c7a22dacb3,True,0.0,Tests_passed,ba4f5fb9fbb04c17e1800fb11f93415ce15a2be42e7004d8c322fa12fd27d742,True,True
19,refs/heads/master,8b37e62a45bdc4935c8e2ce80498ca5dc326803d,2c1c81930c0b3f9f4c1adfa13e9f25fd3348a8fc,fce4cb1d22f6fdc0300f37b78c5796b5cfd73457,,False,245,,,,,,,,False,False
20,refs/heads/master,e554ac853d778051242d7c1091669c6b40b7f8b3,1f9368a55ac92355bc1d71403209719bcd85a2b2,b20d4650be0d2f95d70ab911c7789032fd7b6280,,False,327,,,,,,,,False,False
21,refs/heads/master,7f4171a57ea62b2b6d26a47a45b1096f0460841c,332b31b275a9154ac6c51712669df1441a056854,9ba9f54b9f819a0d5f48299e0773e87d29c902b5,,False,13,,,,,,,,False,False
22,refs/heads/master,cdefd86fa22b4cde6cb3c9adada66499bb057100,ab591440f5312f3ff2914e3d55647bd1aa700403,2de2a661c0ea2c9b26bbf32d2d690125f8c92bee,,False,66,,,,,,,,False,False
24,refs/heads/master,0a84d8014b92ecfc007c159170da308554902b31,e67e93144089f4062b7c9bc88436b844dd929eb2,87a5b5eb0b7698f0057e114388c4685b64f739a1,,False,22,,,,,,,,False,False
25,refs/heads/master,5c52388e788d138abdb441dd6dcfa754c4256fec,b0a2e3146d8e2b0b01f2159f484bf11fd6904748,ad27ccd40a4e584cd9397cc9f6a882b465679e5e,,False,65,,,,,,,,False,False
26,refs/heads/master,9a8894b5ab1275e27cdbe2871eb307d918286174,6a84492bf75af3be7be30ab4e3a85ad11456559b,a9bbc0f9ed2e56b37bf270e05a8a4e355d182b2f,,False,21,,,,,,,,False,False
