idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,sampled for testing,test merge
1,refs/heads/master,b9ad2fc90ed08c287562beb7f222bdd254bebfd1,cc8e7a3115cde4318b443bf90f697e0a8225c118,f7f5cd802a897371d9500a98c76bb9c49719125c,,False,4,,,,,,,,False,False
3,refs/heads/master,a379f867b8c0de76f5206071f5e31804995674e2,96b4252e6bf2a518ccf9a236784dc64494e5ff27,267df7d8de46065c46d493d39455848d1cc01d9f,,False,5,,,,,,,,False,False
4,refs/heads/master,1460aa4637e9fbe416bde94787862263ebb0fa55,d88514745ff84cb44886bd8b7baba2d1ed57f515,145947e2995461f4bf6f85d9aa80a2b4067035c1,,False,23,,,,,,,,False,False
5,refs/heads/master,145947e2995461f4bf6f85d9aa80a2b4067035c1,ca06f534578a966fff314913c430a5885da8b4cc,edb0e9bdc5b3c70da15803fa1248cf886cf938f0,,False,15,,,,,,,,False,False
6,refs/heads/master,1e74cb9eb31cb9590a29a1a27fa981ec5d41da42,8784ece3570532252cfc6ab2aad6c2f8db17a207,1936747629211f677d1bd99ef155f3f052e0929d,,True,59,0.0,Tests_passed,80ac9b0f903f24525926364cb02df68cc008ef51b8be9f8bef43365930f8ed8b,True,0.0,Tests_passed,9a7cfb67190e8cb18f4136bbe925db08de5bfc95eb5212d2c3d7550ef9b1a4a6,True,True
7,refs/heads/master,1936747629211f677d1bd99ef155f3f052e0929d,f84ced949b020965fa1c3587642f1cd8ea1e952d,787f76da507c8a6e18ece7f7a6237e5a06444666,,True,21,0.0,Tests_passed,b8560da0c2e40dacebafcc2dcbf1fc74b5ed2edb205d2560dc8130f85775cafc,True,0.0,Tests_passed,9eb178d408825e41f9540e4816f4d5e254373818ae2fbca94c368b6cd8d33d74,True,True
13,refs/heads/master,4fe0b680aefa8cdc9e1c90b65f4ada34cb95a0ff,a83cfffe5f5c19fab7402de0a5989d078df44e5b,46e22edd77e61fbffffd6999eeaca257b9e6423b,,False,129,,,,,,,,False,False
14,refs/heads/master,a83cfffe5f5c19fab7402de0a5989d078df44e5b,5e27cd41b39c41d8afef2bfcd3e0bc85b50c7d3f,7d859d75e689dd05a9fe04635b3247b327566c72,,False,5,,,,,,,,False,False
15,refs/heads/master,5e27cd41b39c41d8afef2bfcd3e0bc85b50c7d3f,9e4764819e50ffa4e9bafb8a005aa3b68b17b9ac,f7995f5736e813e3a5f568ebbbac0bafb3b943be,,False,4,,,,,,,,False,False
16,refs/heads/master,9e4764819e50ffa4e9bafb8a005aa3b68b17b9ac,a679e5561f66118bf176b2275f252bcce6a23fdd,fa1d936d7d54adfa91eaf8549d62f9dee80bcdc8,,True,579,0.0,Tests_passed,285ded690a3277c78d0d9c940dcd228a79432d49a5d9bfe94a351b4734ef2211,False,0.0,Tests_failed,ff9cbf1ad4b2bc4c8c9e8efca8aa94f898f0aaa7d3c7894df8cfc408a1fb228b,False,False
17,refs/heads/master,1b21dbba27b557dd92f578bf78fc107a9e34fb94,f09183b3a52d7713dcc6a1b6036bcd3819f947c9,cdfe4bb34e32e4c9a2dd613305d5fa830dad6fa0,,False,10,,,,,,,,False,False
18,refs/heads/master,f09183b3a52d7713dcc6a1b6036bcd3819f947c9,bb4c6525f96b050686cd07f699eed6eff08ec003,8acf20e0ce8d99523927b4fcc4eb90b92a0a621f,,False,9,,,,,,,,False,False
20,refs/heads/master,f00f3e9d8cd2809a7546a9b2cf0f3ad25c3bca17,99be2fa0ec8fce7743ef2d6510e85f8738360a15,d6f00eb542c443a40909f2b3f2bad0923f6154c4,,False,184,,,,,,,,False,False
25,refs/heads/master,b772e8e211d3626261bbd164821d9c3b8166fe40,66c2bfaf51e02f315ebe077ed340d8b7061c9674,fd34893b8bffecede7cc443868df7c8cb23e459f,,True,32,0.0,Tests_failed,c805a9540716ab4e6deff51b87efd555bf306ce0bfaf115dffd6d0ef201ce500,False,0.0,Tests_failed,d7720442be56ff05ea3b33a48193ede6a21bdf90ddf8301dd4980c43cf3b4d37,False,False
26,refs/heads/master,f1e9eb24681f7009cffeda75785dec2352458943,74ed695c45e22469d96509bd60b71109137b17fb,4c9b43873d04974fb47a4f3b11b02037242b3432,,False,52,,,,,,,,False,False
27,refs/heads/master,42620c30c06b34c1ffb67b6845eb97e4c291bafa,a648025b0e331b49f07f81b4bad0d0f013583e22,4c9b43873d04974fb47a4f3b11b02037242b3432,,False,17,,,,,,,,False,False
28,refs/heads/master,8a7d5709df7e3d57e880c344affd67ac6aae96b8,0d4542ffa22e9463b25ace72afaee321d4f99fb8,39607310ee535d88f259d842daab07512ad0a167,,False,6,,,,,,,,False,False
30,refs/heads/master,f8d53daf63a983bf21265165ea8b129400f132ec,a4a52133ef089e488bea27496ff0be716a6cc477,d1d69a623dedc255fbe98a446e1f29054bd475f4,,True,605,0.0,Tests_failed,f3e3b7ae5e0ebc970955a30e835d301ab79715f6ac40edc3d2bf63894b96068e,False,0.0,Tests_passed,d0fe1f6b5e869dae8d572c51fe962ec3d395520e39fd9f3c9fe0e28fac10f4ce,False,False
32,refs/remotes/origin/pull/14,db03ee0813e2bd40aecaaa353129bf8b9bda4387,8c5fe8054d560f42d387b3b1ecde3fed7d2be9d4,26203543a9ce864e1dbd02b09d011bf0b5477f39,,False,186,,,,,,,,False,False
