idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing
2,refs/heads/master,235d83e05c5650cec34a34e758361da571b4a166,22306f326e28785d951a64ebdef9cea71c7befec,8a1a4af70bc31155154c7a781f6aff0bd33ee931,,,,,,,False,False,False
3,refs/heads/master,22306f326e28785d951a64ebdef9cea71c7befec,58d565f5830b2d5d33260b56c2ad594175ec679e,c434a61ae73a0ba8ae87cbb67fa7c08d7da456b8,,,,,,,False,False,False
4,refs/heads/master,58d565f5830b2d5d33260b56c2ad594175ec679e,5a88fdebae8083c741d1323d895215e26eb4afb9,a0211c1c64c2a15c19e5687fb5d7de64499a7245,,,,,,,False,False,False
6,refs/heads/master,5a88fdebae8083c741d1323d895215e26eb4afb9,e0518acd4ac36ecc5755234c1ead65a9e391fb41,ca1a721f7b3de39b780ed055104107c90ad818a7,,6946219b54a13ee47b04f6c0d3d6cb37484d94afa2b1263bd926e1951ba46841,Tests_failed,aca707172b4ffef94f1bb55614475f3d371a30c5e3844bfce2d729b2203cddb4,Tests_failed,False,True,False,False
7,refs/heads/master,917e850c5e589845fdb23a04b9c5a109559d49d5,a22a3b081b9deb8ffa6bad6cf1c4242ca9430ba4,122c07dcafc1f296a7789139c99b5ea84241a7d8,,,,,,,False,False,False
8,refs/heads/master,86163ce5dda58d3168e24bb56295f62b3803db94,f06fcc624cf8ffd41d52923fcb882611a2d92282,5d78d90c2649f0b43a6c4fb408a6a9014597b963,,,,,,,False,False,False
10,refs/heads/master,9bcbd63fd12c5b1d93d2393743e9deff41bf280f,034a9c998f2ee4903d9aa603cc44d94afe83f8e9,9f92c5c14b33fd564b3759dd3dbac59417da85f6,two initial commits,,,,,,False,False,False
12,refs/heads/master,e0def44062f6afbd2bb35f634e54d46a7ee151cb,1e732e78e082b470c7b24a1880f8d57b24e2fc49,cd37ddfbcb43c6e76233cc1bbc119cfb6952733c,,,,,,,False,False,False
13,refs/remotes/origin/pull/4,263efef5a3a930b599415d8920b119ce0aa9b698,6b05c1b87121f315477c79ea137d25f32d1d4f2f,05251e54e75667b526fc42d248ffd3e65ff26f34,,f4ac36484b9d165debf20fc38569957951d3afe77391c3b2274685931be3fcfa,Tests_passed,62e3f63bc951103ddbec95806a175e673b1c7a691c791ddb140c48bc304560de,Tests_passed,True,True,True,True
14,refs/remotes/origin/pull/4,3ce0e6dedb14acd3be38b052f4158734778b4973,d4b49e2bfb050626774cc3f3fb654993a3fcf099,6f00c6fe70e86fcb6f6e78ee7f1f590108cecba2,,9e7b018019fc6c5fbca750e359a122d184930595e31bd19f4e6830848ab2522e,Tests_passed,6ede4518db09fd30f1c3ea96e92574ac278e70522b3e52892a092ab46d8a48fb,Tests_passed,True,True,True,True
