idx,branch_name,merge_commit,parent_1,parent_2,notes
1,refs/heads/master,5f53f1a5bf93723cb7a1951df11e16145080a0aa,904a7493eae275fe636f4fde60b4e896ca9ee0dc,06e8a23d1828ae993aef21b81829a7729d06f224,
2,refs/heads/master,125ac3c5e5e66bdb31a75cd43719925c35193917,f0dd522e6030692a9722a2d01ddd6be2e2a62fe1,9873489ba7f00b3dc1d2c83aa8dc6e5692e9e5e9,
3,refs/heads/master,f0dd522e6030692a9722a2d01ddd6be2e2a62fe1,9eaa2b90eb782113acce5bb1c16100e51d71e404,949531572bcdbd82f7fede9982a529e8e0d14625,
4,refs/heads/master,1422d5b96c6c6797367a93b69e9b37c35c72fcd1,9fff6379ef277c8d11fc9e54ccea362734ae3436,5190dba198194a9dcc45d1f1f55c5d768fbef811,
5,refs/heads/master,21a859a48d01f75537a0e120e017225a6b9a3b1c,816b8ddd4bf0548cfc2707dbc1e692b240ca338b,7028b9ea05aed580a815c4085d55ff34f5b51245,
6,refs/heads/master,7c9b4771b32ab89e06f14c528e8a8cbfc433dbc5,22de5be444d8c2d6ff38346e8b280ae0c77d926b,0e8ddbd749d94c6f91b2b329e760ddfb87568db4,
7,refs/heads/master,17f6e982a52093ca820e396549ca9a0eeaf1c165,b6ec9c0a0080d6203dd9d4adf1d3685f002f0e7e,7c92a10fc02082ddec872ff9b39504725dddfee1,
8,refs/heads/master,efb393f3d7feb30af609efa23de66edc77d598cd,2df086b0827f466416a503f91ae30b0aff1c153d,b11aec33c20fe10529878f29cf2768c64349db66,
9,refs/heads/master,f1d59921febff096199589ed166674bd75912bfd,c94ef3884ac0c4d52e141bbbb2f0949578fa9e33,26fe905cc67a1095dd2ad8a543552d526d419acd,
10,refs/heads/master,2dfe76375a6c2b6bb491b1310f00ec1be0dfe489,3bd1490225b3454e89a9b114df909cf03cc2216e,ca2bfe57320fbf2bbef20c9ca69b9d78f4912710,a parent is the base
11,refs/heads/master,ca2bfe57320fbf2bbef20c9ca69b9d78f4912710,3bd1490225b3454e89a9b114df909cf03cc2216e,5ec0bd5bd6b20980f56fa2345681961f4525dd33,
12,refs/heads/master,3bd1490225b3454e89a9b114df909cf03cc2216e,ffe9d9b8e7e3df0fb085135209c9393a0ea11942,c2244ccd80801840701f969a29a47fcfe48856cc,a parent is the base
13,refs/heads/master,e673eca316b224568093cae7c728a9640a6d7e24,c8f4d59f13a403fa5de137076478731e18f403b9,3d8fa5bee0acd1385e5ee8a796c56b9b0a7e775b,
14,refs/heads/master,c8f4d59f13a403fa5de137076478731e18f403b9,d15e4e0629a8205e6d8e7c014efe3a5f33014071,81ea26641410c7730f1f10d8129c94b18df480e8,
15,refs/heads/master,d15e4e0629a8205e6d8e7c014efe3a5f33014071,0783d0145cd8b6597e6df79099d3cc99b6f0b1e8,40f70d8ca204eea28ceb4e40af42b837369f79e4,
16,refs/heads/master,abc94db3d3b827675b39cb5a237af2fd26f73ace,53d1c6647b5017d7076cb18f8c66930d5f2523fd,8c50edf0e0d287bb6e5013dbb46ebccb1e98449d,
17,refs/heads/master,8c50edf0e0d287bb6e5013dbb46ebccb1e98449d,28a1c8bdf9274ae7edc82d33ccb03dfef32b85c9,9768188eb252ad4fccd72d03dbdb56673e19d105,
18,refs/heads/master,28a1c8bdf9274ae7edc82d33ccb03dfef32b85c9,099b1f296e21d4231e41ce244eb7c1c169a375c4,ba1823fb514e77772b5cab51326e9ebc6679577a,
