idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,sampled for testing,test merge
3,refs/heads/master,7dfedcbde4c59fd70d03be8f82e1201d08a74b81,7d8fa4164e802cbe64467a4557a9b2379c336492,85b3702f980e62dd5ff749eb5a2747d80216eec6,,False,114,,,,,,,,False,False
4,refs/heads/master,eccd10ed1253b9af296b2f0582af8d0b1a7a48cd,aa3154917c71a2e22b732f3a7e7ddd257c743257,45f4ad60342f523878f0fdeb0ba4165ff6146e0c,,False,13,,,,,,,,False,False
5,refs/heads/master,aa3154917c71a2e22b732f3a7e7ddd257c743257,991cf2c9bebe08b54ff56fdac6be73cfcaadad39,a534b3d2b5b65795a9ee738f5d16749783309116,,True,1271,0.0,Tests_failed,8c0224679f746120f6da3cbbe77894e84db40dd3c2e4466cd2d147fe1c46c0d5,False,0.0,Tests_failed,92da38c272aa1b7c3242d5b9d77079eb41e3024392082505db783904c4ea6ed8,False,False
7,refs/remotes/origin/dependency-convergence,a8bfe03cfe481d13b03e013adf0077b62c4a3cfd,dd668dd4504b5513a39c49fb7140136942ad0a32,8f9ee789d272cf702aaf390004b78b73b78db4f1,,True,1805,0.0,Tests_failed,269dcb45be30e1db1190f4bf0af41d26692a4f19269fdc616b5b11143bddeb38,False,0.0,Tests_failed,ec94dfb2d3ee664add509e4980d203c3bb86f42f604c133eafc5cc8e14d4d87c,False,False
8,refs/remotes/origin/feature/remove-xdoc-intermediate-format,78bf1d52e64e07ee557b39bf17b57e41b60d48c6,1696e357ee40011660c39bfff80d58fa8dfc4ec8,b7138b0a7744e31d43c2c16894203cd6debc1514,,True,559,0.0,Tests_failed,9eb993513293b5f55ae5da66ca2391e7c7bdc0b257bfefef2445d8ad818ea737,False,0.0,Tests_failed,1463d5a84b34c67b4828ca868b32688671496caa3efb57d909ca1e5d0bdb88d1,False,False
9,refs/remotes/origin/pull/176,eaaf10917366d55baed9f2bd3c0e5a64ddf712cb,432481d3800ce0b0978a706594a16a17e821c98a,ce498163247c9059fba390397d59dda7494274da,,False,8392,,,,,,,,False,False
10,refs/remotes/origin/pull/197,abd0fea75a5436ec6ecfd758a8976819b4917b1d,17f7312e2be4fc9bbd7731b1b7a1436edddf7555,c4f464a920eb0d299572388efe045c8ca6707a0d,,False,74,,,,,,,,False,False
11,refs/remotes/origin/pull/22,98ca00b009d342dcfba8648740a5c8e4d9f4162d,5b28b839d8fbbad2c6b8bf51e5ee968a73c077b2,46b2157f35c8c66bdd1b1d35f0bcae52d3e9cd9b,,False,4,,,,,,,,False,False
12,refs/remotes/origin/pull/33,21ac4f7acf9ad3900c013c472975d0770e7ea96d,3c86cbdc9a0cd95d02c8d0ae868900e248fd2b25,2155b1c88e05eb34cf97024ceeafaa5170a46fe4,,False,59,,,,,,,,False,False
13,refs/remotes/origin/pull/37,9607dee40196f6512e9881677a32b5ca946fc8ed,289146cb1969f05b1f3621edfca5bf5ef784824d,e40a3880bb997ea7afb8fcc29f8cff81c69b99c8,,True,138,0.0,Tests_failed,858f036ca1d158c3df650614da45c3254d589ee73e7945318c89132fe44fd770,False,0.0,Tests_failed,b460af1fd47266b86f5c1fa94efc911a166abd4b782c09432955e25d6bd6345f,False,False
14,refs/remotes/origin/pull/38,dab99ffa0fb8f010698ffd60fb42e305ada9ca93,49c3d30ade89a4e2d74af27c89f4c454fadb7db9,cf1db12747cdf3e15c63e92f37b5660c9f70ad34,,False,24,,,,,,,,False,False
15,refs/remotes/origin/pull/42,611e17e0fa1b8e600409ba28219143ad61f98b2f,63e3ff7c8544f5d9d8e16b07559a7af6028c2a35,6d3d92e48534e6da29baf142ad9e5247c01d0d7e,,True,210,0.0,Tests_failed,8544b3d63915423566237ecf39126d2c1c162040523c4a4bee0dc320fb661d20,False,0.0,Tests_failed,475b9118ae33f7f6187e1bb7767745eee9500ce5216b5f4087fa720e2f3a0acf,False,False
16,refs/remotes/origin/pull/46,5fe527d2614d39b64e81881e52ff4fb88a0c6111,0b0daeeeada60052ab663d9b08122826c1e130d1,8f9ee789d272cf702aaf390004b78b73b78db4f1,,True,1806,0.0,Tests_failed,c2da2b9f750344257c06e4d547aa76e8678bc43746be03e970b70c2d338602a7,False,0.0,Tests_failed,ec94dfb2d3ee664add509e4980d203c3bb86f42f604c133eafc5cc8e14d4d87c,False,False
17,refs/remotes/origin/pull/46,c3982e4e2945faeb2502891ea566d4551d17e018,b0471ae1e64578b980f5c64a2445755dbde2207a,98b7046bd52cd0a84f31a7bb8342d04b6b40e189,,True,260,0.0,Tests_failed,0b7f1dea57a1672c215d8a08b4802851f43678ef9cfaedd2081cd909a7c2e39a,False,0.0,Tests_failed,4832375be0f66811633a9442aef44756690e1d3f892c2b310acc9beb2f0138b0,False,False
18,refs/remotes/origin/pull/56,a859f5f2e195188a00c1af3b6ea86f3d5582f92f,85b7905d4edb8fc64a2aa129459a2f49f9da4c3a,95f76d2b303c15de01bbb29e3d1a16db4595e44c,,False,36,,,,,,,,False,False
19,refs/remotes/origin/pull/58,48c578a3a9e45c2f052c7a5f1d98011719f947fb,a0c3695f8af6191b8291606ab2e3ffa1bc2d931a,bbc5fa4a6d4ba93d11fbe29e444dc31ab11e0cd4,,False,4,,,,,,,,False,False
