idx,branch_name,merge_commit,parent_1,parent_2,notes
1,refs/heads/master,3f4c96a37715e905b999c9326dafe5ba2a500d5d,7a008f3bf7972821e43dc1903d4aea72d8fa589c,8b91c0d15225c7f2764f81b2673c64f83197f90b,
7,refs/heads/master,00bd2e9449d41fe131282c370591cb392c790df2,cc406234572f4ef5b72075109fda6ec2fba86813,9179579df2c9b1d8694145f8d83d219ebf31ba31,
9,refs/heads/master,e11be5a5596faada88e6a8b85b95a5cdb294d0c5,5328f9bcec7f9b92c1dfc7b48c3e8e418b0eb44c,aa8a09b64397962154076f24c83549d3ffab378c,
10,refs/heads/master,aa8a09b64397962154076f24c83549d3ffab378c,8a03f98dc219aacdac235f27a632ba4832fd520a,ca444745198d9fad3aae4e976b3f7fa117a41929,
11,refs/heads/master,8a03f98dc219aacdac235f27a632ba4832fd520a,aa38d7a979484d78aa5a034764dc17177ab6194e,34c7a5eec7aed370878bfe5dc93c81aca27ea21f,
12,refs/heads/master,5e086154053d7ea408f618af7ade6810a72502cf,29ca0dfdc9f7577076d10a7f798d2eff251daf91,dce70ebb3b2b0406c67cf975924c850cd7b2fc53,
17,refs/heads/master,83b01306f8713ff010112dce36d15b3387e9a833,52b760db75cff3774626f59a82cdc2cb3c11b3b9,1bb61bd1b43f7c980047f1da917841351c64ca84,
23,refs/heads/master,c500da5112affde3a92fb18aae338a3d8a6795af,d3c83c8c023935539e81e3cc80ca938c736f1024,81f8597918c6a642b897222fc59ab7a675eff7a2,
24,refs/heads/master,adc52dec03a44262917a40d9f2d77e8bcdb31d25,7122f2ba311465de51e792953e7d4ebe6ea53505,4a01927dcfff0e4a4e956d2449246e5be0697300,
25,refs/heads/master,63698c2f5a59296f4434dc4fecc95fff33a2eade,bc0b99918facf2e56d82962e2e144a6667572499,c87b6245096b79c5f0664e357bebe6974698be74,
26,refs/heads/master,bc0b99918facf2e56d82962e2e144a6667572499,41097310d27529e3b188088921255f5a0fc1afc1,aaae1daa98357134c3a303a990f5e5ce53cdebe9,
27,refs/heads/master,16605b5696ffca7880e49ccf5fe02c092ab64235,2e2cc852b95320ffc13a3cd58535e616c0350a6f,7a19b6a40405efadcb27499e9db36c9585628f8c,
28,refs/heads/master,1a9dcbc80fee229de5d34afc299b98943c1c7b00,f48116c8a8eaac650e50a285270beaf7cb1b8e9e,a685d84a626d0d2ab2e5f1eb2ef5812cb0e89b1a,
29,refs/heads/master,d40e648eca0e5900be46a9a6003fb4b121293bd1,c1e4c24321961cb47529d40f6db75eb37b3964f9,e63df630cdb5dd1287c61d3bb2946542e3869040,
31,refs/heads/master,37a7a4af03d6265cb51a0e0f7693fbad05c07c07,ad7a6e073901f79a361eabf05783c6b00b401e63,2889e70cfed15ad4c454dc09f128a58097ac9176,
32,refs/heads/master,d483bcf2c18fe700efefaf8a4a8370cebd728b00,9fa9fd2c115ce3d7d65cce697077004d29826305,20ed3374f7473ac9a73fb4c2d047415e5c687af5,
33,refs/heads/master,2c873a9b59e6e337ee8319310c0b8fa04a453c30,0ad1a9c431f2ad32a1a44318e9be57b827d5b181,6fa53016f2380b25e9347219df7082c8184a7b39,
34,refs/heads/master,d5d95975384c365922a592d2001b33211b390a71,4a50efa0ef09aeab251ab7e5a10e4d5688f355a5,5e8c317a31ba9322fc406f2507ff65c32f0a06ab,two initial commits
36,refs/remotes/origin/pull/91,ff40f2e6deab1224d756bd4920fd03e3383ba977,ed108609969d1fcdd15c879bbab0c27474a00c21,00bd2e9449d41fe131282c370591cb392c790df2,
