idx,branch_name,merge,left,right,notes,diff contains java file,diff_logs,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
1,refs/heads/master,8a2818f900a27f9796347f422f9464644daab268,d547fec81200ce47f16e219ee21109102e900357,c08f1d4778c65adbc1ac36441e7c2805ff822f6b,,False,"{'base_left': 'cache/diff_analyzer/logs/ShifuML/guagua/d547fec81200ce47f16e219ee21109102e900357_c08f1d4778c65adbc1ac36441e7c2805ff822f6b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/ShifuML/guagua/d547fec81200ce47f16e219ee21109102e900357_c08f1d4778c65adbc1ac36441e7c2805ff822f6b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/ShifuML/guagua/d547fec81200ce47f16e219ee21109102e900357_c08f1d4778c65adbc1ac36441e7c2805ff822f6b_left_right.log'}",False,True,3,10,False,,,,,,False
3,refs/heads/master,4af80a7615601b41362fe0f5733ecdfdedb0e232,120b50b81f9f0644f999ee1ffb680eb389667ca7,97e531ff2bce45efbc69a9b3478338eb4b8eb177,,False,"{'base_left': 'cache/diff_analyzer/logs/ShifuML/guagua/120b50b81f9f0644f999ee1ffb680eb389667ca7_97e531ff2bce45efbc69a9b3478338eb4b8eb177_base_left.log', 'base_right': 'cache/diff_analyzer/logs/ShifuML/guagua/120b50b81f9f0644f999ee1ffb680eb389667ca7_97e531ff2bce45efbc69a9b3478338eb4b8eb177_base_right.log', 'left_right': 'cache/diff_analyzer/logs/ShifuML/guagua/120b50b81f9f0644f999ee1ffb680eb389667ca7_97e531ff2bce45efbc69a9b3478338eb4b8eb177_left_right.log'}",False,True,11,60,False,,,,,,False
4,refs/heads/master,120b50b81f9f0644f999ee1ffb680eb389667ca7,7796ca055f6305c43625e9bbcaa30f19a252cd53,08ca42778691deae175c3ca4bcc5049e04ed1c17,,False,"{'base_left': 'cache/diff_analyzer/logs/ShifuML/guagua/7796ca055f6305c43625e9bbcaa30f19a252cd53_08ca42778691deae175c3ca4bcc5049e04ed1c17_base_left.log', 'base_right': 'cache/diff_analyzer/logs/ShifuML/guagua/7796ca055f6305c43625e9bbcaa30f19a252cd53_08ca42778691deae175c3ca4bcc5049e04ed1c17_base_right.log', 'left_right': 'cache/diff_analyzer/logs/ShifuML/guagua/7796ca055f6305c43625e9bbcaa30f19a252cd53_08ca42778691deae175c3ca4bcc5049e04ed1c17_left_right.log'}",True,True,13,205,False,,,,,,False
5,refs/heads/master,027ba8e742f846a55d038adab47b7678b8716c2e,dc0117d381254cc1b2c94a2223be23babcce3bee,d1dac9b9d24e73423b301680a1a8391542f8420f,,False,"{'base_left': 'cache/diff_analyzer/logs/ShifuML/guagua/dc0117d381254cc1b2c94a2223be23babcce3bee_d1dac9b9d24e73423b301680a1a8391542f8420f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/ShifuML/guagua/dc0117d381254cc1b2c94a2223be23babcce3bee_d1dac9b9d24e73423b301680a1a8391542f8420f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/ShifuML/guagua/dc0117d381254cc1b2c94a2223be23babcce3bee_d1dac9b9d24e73423b301680a1a8391542f8420f_left_right.log'}",False,True,8,115,False,,,,,,False
6,refs/heads/master,2565f1d0456b2eff50b0f4a685ebc581239f97a5,f1ff667244cc95d138e853a7431e610dc0df55ba,e393c26b10f222a68a20459bf802324b9106a371,,False,"{'base_left': 'cache/diff_analyzer/logs/ShifuML/guagua/f1ff667244cc95d138e853a7431e610dc0df55ba_e393c26b10f222a68a20459bf802324b9106a371_base_left.log', 'base_right': 'cache/diff_analyzer/logs/ShifuML/guagua/f1ff667244cc95d138e853a7431e610dc0df55ba_e393c26b10f222a68a20459bf802324b9106a371_base_right.log', 'left_right': 'cache/diff_analyzer/logs/ShifuML/guagua/f1ff667244cc95d138e853a7431e610dc0df55ba_e393c26b10f222a68a20459bf802324b9106a371_left_right.log'}",True,True,25,392,False,,,,,,False
8,refs/heads/master,a03a501eaef3dac96164d66af42df71b8e0d3dbd,6a2157b7eb06ddb053582615aad339eba8e01090,7fa7d2ab562c1fa08c0e04abf61bf08f38593869,,True,"{'base_left': 'cache/diff_analyzer/logs/ShifuML/guagua/6a2157b7eb06ddb053582615aad339eba8e01090_7fa7d2ab562c1fa08c0e04abf61bf08f38593869_base_left.log', 'base_right': 'cache/diff_analyzer/logs/ShifuML/guagua/6a2157b7eb06ddb053582615aad339eba8e01090_7fa7d2ab562c1fa08c0e04abf61bf08f38593869_base_right.log', 'left_right': 'cache/diff_analyzer/logs/ShifuML/guagua/6a2157b7eb06ddb053582615aad339eba8e01090_7fa7d2ab562c1fa08c0e04abf61bf08f38593869_left_right.log'}",True,True,22,299,False,2fc86e248b5e096575e1cd7f40c8b9611d49848021595a1056c589e4804013a2,Tests_failed,aea36cf0b55f1adf6a9b88be6beea0fbd006ebac1514ceb71dc4c518e9f16011,Tests_failed,False,False
9,refs/heads/master,f1ff667244cc95d138e853a7431e610dc0df55ba,fb046dc5b16066922e18cc84f578b28b48a1550a,224992e18836b22411423addf4fd075ebb8facbb,,False,"{'base_left': 'cache/diff_analyzer/logs/ShifuML/guagua/fb046dc5b16066922e18cc84f578b28b48a1550a_224992e18836b22411423addf4fd075ebb8facbb_base_left.log', 'base_right': 'cache/diff_analyzer/logs/ShifuML/guagua/fb046dc5b16066922e18cc84f578b28b48a1550a_224992e18836b22411423addf4fd075ebb8facbb_base_right.log', 'left_right': 'cache/diff_analyzer/logs/ShifuML/guagua/fb046dc5b16066922e18cc84f578b28b48a1550a_224992e18836b22411423addf4fd075ebb8facbb_left_right.log'}",True,True,41,920,False,,,,,,False
10,refs/heads/master,08d8f957db88227604b837ba0b99e550cd9472b9,28e2a09c16f8fa4c81ff1cf8e6f1cfa667d26695,a3739430f9c280dfef8b4b18b3cdbb3ffb0d1f9a,,False,"{'base_left': 'cache/diff_analyzer/logs/ShifuML/guagua/28e2a09c16f8fa4c81ff1cf8e6f1cfa667d26695_a3739430f9c280dfef8b4b18b3cdbb3ffb0d1f9a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/ShifuML/guagua/28e2a09c16f8fa4c81ff1cf8e6f1cfa667d26695_a3739430f9c280dfef8b4b18b3cdbb3ffb0d1f9a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/ShifuML/guagua/28e2a09c16f8fa4c81ff1cf8e6f1cfa667d26695_a3739430f9c280dfef8b4b18b3cdbb3ffb0d1f9a_left_right.log'}",True,True,40,916,False,,,,,,False
11,refs/heads/master,d40fc5156c3cd99872e6d0987a51b50f77453663,cfd91a5caa15559f96d9f90132e39dfb15957abf,32c7436a0d8f8728ba3bdd915509f3b46fa1a2ba,,False,"{'base_left': 'cache/diff_analyzer/logs/ShifuML/guagua/cfd91a5caa15559f96d9f90132e39dfb15957abf_32c7436a0d8f8728ba3bdd915509f3b46fa1a2ba_base_left.log', 'base_right': 'cache/diff_analyzer/logs/ShifuML/guagua/cfd91a5caa15559f96d9f90132e39dfb15957abf_32c7436a0d8f8728ba3bdd915509f3b46fa1a2ba_base_right.log', 'left_right': 'cache/diff_analyzer/logs/ShifuML/guagua/cfd91a5caa15559f96d9f90132e39dfb15957abf_32c7436a0d8f8728ba3bdd915509f3b46fa1a2ba_left_right.log'}",True,True,37,719,False,,,,,,False
12,refs/heads/master,cfd91a5caa15559f96d9f90132e39dfb15957abf,2bb85c2054b2e2d50112cf76d2fc2c2511001f0c,951e2820d8e6553a9c164e309460bcef1b0b8356,,False,"{'base_left': 'cache/diff_analyzer/logs/ShifuML/guagua/2bb85c2054b2e2d50112cf76d2fc2c2511001f0c_951e2820d8e6553a9c164e309460bcef1b0b8356_base_left.log', 'base_right': 'cache/diff_analyzer/logs/ShifuML/guagua/2bb85c2054b2e2d50112cf76d2fc2c2511001f0c_951e2820d8e6553a9c164e309460bcef1b0b8356_base_right.log', 'left_right': 'cache/diff_analyzer/logs/ShifuML/guagua/2bb85c2054b2e2d50112cf76d2fc2c2511001f0c_951e2820d8e6553a9c164e309460bcef1b0b8356_left_right.log'}",False,True,20,32,False,,,,,,False
13,refs/heads/master,8e108116b5a35fe0d55a72ea20b3febdcc797b5a,6a88a9a57217c9279d766ee5142ae3497a0e377f,6319a75bcd33b7eb437f76b1298580d926e5d7ba,,True,"{'base_left': 'cache/diff_analyzer/logs/ShifuML/guagua/6a88a9a57217c9279d766ee5142ae3497a0e377f_6319a75bcd33b7eb437f76b1298580d926e5d7ba_base_left.log', 'base_right': 'cache/diff_analyzer/logs/ShifuML/guagua/6a88a9a57217c9279d766ee5142ae3497a0e377f_6319a75bcd33b7eb437f76b1298580d926e5d7ba_base_right.log', 'left_right': 'cache/diff_analyzer/logs/ShifuML/guagua/6a88a9a57217c9279d766ee5142ae3497a0e377f_6319a75bcd33b7eb437f76b1298580d926e5d7ba_left_right.log'}",True,True,183,9543,False,0406d41becbab21e8840e81be34a82af894527983dccbab90451aea512da5504,Tests_passed,1902409f9e8db470d2983e5775330bb8f14741ebbf50afafb3d7dcb23aaf2585,Tests_failed,False,False
14,refs/heads/master,f4c0e8d11e3c395ce05a44d6a0b3b8a8f8a2c014,81e998eb1d9cc823576a17d892a06e7a047f308a,b226c3440a7a51cf36f4cb8d246b4039c0f36767,,False,"{'base_left': 'cache/diff_analyzer/logs/ShifuML/guagua/81e998eb1d9cc823576a17d892a06e7a047f308a_b226c3440a7a51cf36f4cb8d246b4039c0f36767_base_left.log', 'base_right': 'cache/diff_analyzer/logs/ShifuML/guagua/81e998eb1d9cc823576a17d892a06e7a047f308a_b226c3440a7a51cf36f4cb8d246b4039c0f36767_base_right.log', 'left_right': 'cache/diff_analyzer/logs/ShifuML/guagua/81e998eb1d9cc823576a17d892a06e7a047f308a_b226c3440a7a51cf36f4cb8d246b4039c0f36767_left_right.log'}",True,True,72,1850,False,,,,,,False
15,refs/heads/master,c48ed307d37921e00b060433dd00b272fb4000e1,1773639b9d03d788aa7e95ff9fe5c49d124b3fa2,285925ce2672c4bf094168c54c4f115d1b7413ab,,False,"{'base_left': 'cache/diff_analyzer/logs/ShifuML/guagua/1773639b9d03d788aa7e95ff9fe5c49d124b3fa2_285925ce2672c4bf094168c54c4f115d1b7413ab_base_left.log', 'base_right': 'cache/diff_analyzer/logs/ShifuML/guagua/1773639b9d03d788aa7e95ff9fe5c49d124b3fa2_285925ce2672c4bf094168c54c4f115d1b7413ab_base_right.log', 'left_right': 'cache/diff_analyzer/logs/ShifuML/guagua/1773639b9d03d788aa7e95ff9fe5c49d124b3fa2_285925ce2672c4bf094168c54c4f115d1b7413ab_left_right.log'}",True,True,161,1155,False,,,,,,False
16,refs/heads/master,56aedb345a0c8eba1411d012b92c872b8f3ef900,80303d676398ec98a76a5115d3ab5310bb309b3a,3e6dfa58f2e0fee38fdb127a451d44e9b54ab24c,,False,"{'base_left': 'cache/diff_analyzer/logs/ShifuML/guagua/80303d676398ec98a76a5115d3ab5310bb309b3a_3e6dfa58f2e0fee38fdb127a451d44e9b54ab24c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/ShifuML/guagua/80303d676398ec98a76a5115d3ab5310bb309b3a_3e6dfa58f2e0fee38fdb127a451d44e9b54ab24c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/ShifuML/guagua/80303d676398ec98a76a5115d3ab5310bb309b3a_3e6dfa58f2e0fee38fdb127a451d44e9b54ab24c_left_right.log'}",False,True,4,0,False,,,,,,False
17,refs/heads/master,7de4b61044915fbd27cefa5711049cd52f03088b,47155cae032339f3514a4b7e7a2850e58e153cbc,536bc4ce519d1800face3fc26879905252e4b658,,False,"{'base_left': 'cache/diff_analyzer/logs/ShifuML/guagua/47155cae032339f3514a4b7e7a2850e58e153cbc_536bc4ce519d1800face3fc26879905252e4b658_base_left.log', 'base_right': 'cache/diff_analyzer/logs/ShifuML/guagua/47155cae032339f3514a4b7e7a2850e58e153cbc_536bc4ce519d1800face3fc26879905252e4b658_base_right.log', 'left_right': 'cache/diff_analyzer/logs/ShifuML/guagua/47155cae032339f3514a4b7e7a2850e58e153cbc_536bc4ce519d1800face3fc26879905252e4b658_left_right.log'}",False,True,3,0,False,,,,,,False
18,refs/heads/master,3db7fb5ecb74d741f7eef3752518f902f800afb0,4013bdf8b53bb78b88049beb65d6302fb482fc74,00f4cebe1e802eb1087fa7625c8f70117e521129,,False,"{'base_left': 'cache/diff_analyzer/logs/ShifuML/guagua/4013bdf8b53bb78b88049beb65d6302fb482fc74_00f4cebe1e802eb1087fa7625c8f70117e521129_base_left.log', 'base_right': 'cache/diff_analyzer/logs/ShifuML/guagua/4013bdf8b53bb78b88049beb65d6302fb482fc74_00f4cebe1e802eb1087fa7625c8f70117e521129_base_right.log', 'left_right': 'cache/diff_analyzer/logs/ShifuML/guagua/4013bdf8b53bb78b88049beb65d6302fb482fc74_00f4cebe1e802eb1087fa7625c8f70117e521129_left_right.log'}",False,True,2,0,False,,,,,,False
19,refs/heads/master,1773639b9d03d788aa7e95ff9fe5c49d124b3fa2,4dfe14049dce9d0893864c95acaccee3f3a3fb28,74395e8dad42d2169b12e750d94b1d3555d6c050,,False,"{'base_left': 'cache/diff_analyzer/logs/ShifuML/guagua/4dfe14049dce9d0893864c95acaccee3f3a3fb28_74395e8dad42d2169b12e750d94b1d3555d6c050_base_left.log', 'base_right': 'cache/diff_analyzer/logs/ShifuML/guagua/4dfe14049dce9d0893864c95acaccee3f3a3fb28_74395e8dad42d2169b12e750d94b1d3555d6c050_base_right.log', 'left_right': 'cache/diff_analyzer/logs/ShifuML/guagua/4dfe14049dce9d0893864c95acaccee3f3a3fb28_74395e8dad42d2169b12e750d94b1d3555d6c050_left_right.log'}",True,True,184,3583,False,,,,,,False
21,refs/remotes/origin/release,b35eef56b829c011b51c840b65e5fda256ea959b,a5ef25fceae9d9dee822eea9bea46b970db0f9da,52035532f4a5b40cdf146bc8b5aadf8a0b9aa8aa,,False,"{'base_left': 'cache/diff_analyzer/logs/ShifuML/guagua/a5ef25fceae9d9dee822eea9bea46b970db0f9da_52035532f4a5b40cdf146bc8b5aadf8a0b9aa8aa_base_left.log', 'base_right': 'cache/diff_analyzer/logs/ShifuML/guagua/a5ef25fceae9d9dee822eea9bea46b970db0f9da_52035532f4a5b40cdf146bc8b5aadf8a0b9aa8aa_base_right.log', 'left_right': 'cache/diff_analyzer/logs/ShifuML/guagua/a5ef25fceae9d9dee822eea9bea46b970db0f9da_52035532f4a5b40cdf146bc8b5aadf8a0b9aa8aa_left_right.log'}",True,True,41,714,False,,,,,,False
22,refs/remotes/origin/release,a5ef25fceae9d9dee822eea9bea46b970db0f9da,dacc9d6f137104a28e1428b28ae161ac3bb7aa7d,c4c30d16cc9eb4b69ffe0eb370e5bfc626a002f0,,False,"{'base_left': 'cache/diff_analyzer/logs/ShifuML/guagua/dacc9d6f137104a28e1428b28ae161ac3bb7aa7d_c4c30d16cc9eb4b69ffe0eb370e5bfc626a002f0_base_left.log', 'base_right': 'cache/diff_analyzer/logs/ShifuML/guagua/dacc9d6f137104a28e1428b28ae161ac3bb7aa7d_c4c30d16cc9eb4b69ffe0eb370e5bfc626a002f0_base_right.log', 'left_right': 'cache/diff_analyzer/logs/ShifuML/guagua/dacc9d6f137104a28e1428b28ae161ac3bb7aa7d_c4c30d16cc9eb4b69ffe0eb370e5bfc626a002f0_left_right.log'}",False,True,10,62,False,,,,,,False
