idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,test merge,sampled for testing
2,refs/heads/master,94570ccbf2279a3f67c95664248221d0de291b7b,81e42e7f762bd8e05b436dbde3d013fb31632f26,0d9cc56f01f0c312ed8042cbe276df3b4ff39392,,14,836,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/mojohaus/exec-maven-plugin/81e42e7f762bd8e05b436dbde3d013fb31632f26_0d9cc56f01f0c312ed8042cbe276df3b4ff39392_base_left.log', 'base_right': 'cache/diff_analyzer/logs/mojohaus/exec-maven-plugin/81e42e7f762bd8e05b436dbde3d013fb31632f26_0d9cc56f01f0c312ed8042cbe276df3b4ff39392_base_right.log', 'left_right': 'cache/diff_analyzer/logs/mojohaus/exec-maven-plugin/81e42e7f762bd8e05b436dbde3d013fb31632f26_0d9cc56f01f0c312ed8042cbe276df3b4ff39392_left_right.log'}",,,,,,False,False
3,refs/heads/master,81e42e7f762bd8e05b436dbde3d013fb31632f26,7f32ec1c88cec0b7a27b468d8a2990259ca54789,b6f8fac671f960412ec7bfc0df1de8f00cace95f,,2,6,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/mojohaus/exec-maven-plugin/7f32ec1c88cec0b7a27b468d8a2990259ca54789_b6f8fac671f960412ec7bfc0df1de8f00cace95f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/mojohaus/exec-maven-plugin/7f32ec1c88cec0b7a27b468d8a2990259ca54789_b6f8fac671f960412ec7bfc0df1de8f00cace95f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/mojohaus/exec-maven-plugin/7f32ec1c88cec0b7a27b468d8a2990259ca54789_b6f8fac671f960412ec7bfc0df1de8f00cace95f_left_right.log'}",,,,,,False,False
4,refs/heads/master,7f32ec1c88cec0b7a27b468d8a2990259ca54789,4a9a9966f540e7a652b2cdd0956377579a4c223f,97300238862f46d6be234adf09de38fbad6849bd,,2,4,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/mojohaus/exec-maven-plugin/4a9a9966f540e7a652b2cdd0956377579a4c223f_97300238862f46d6be234adf09de38fbad6849bd_base_left.log', 'base_right': 'cache/diff_analyzer/logs/mojohaus/exec-maven-plugin/4a9a9966f540e7a652b2cdd0956377579a4c223f_97300238862f46d6be234adf09de38fbad6849bd_base_right.log', 'left_right': 'cache/diff_analyzer/logs/mojohaus/exec-maven-plugin/4a9a9966f540e7a652b2cdd0956377579a4c223f_97300238862f46d6be234adf09de38fbad6849bd_left_right.log'}",,,,,,False,False
6,refs/heads/master,188acdfb50bfd9a319e5d10cb30d854eced237f1,97c9f49994b71943f5f0091639299857ec939c5b,68f8cf54b599a4563ff0444711820b350a118991,,2,4,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/mojohaus/exec-maven-plugin/97c9f49994b71943f5f0091639299857ec939c5b_68f8cf54b599a4563ff0444711820b350a118991_base_left.log', 'base_right': 'cache/diff_analyzer/logs/mojohaus/exec-maven-plugin/97c9f49994b71943f5f0091639299857ec939c5b_68f8cf54b599a4563ff0444711820b350a118991_base_right.log', 'left_right': 'cache/diff_analyzer/logs/mojohaus/exec-maven-plugin/97c9f49994b71943f5f0091639299857ec939c5b_68f8cf54b599a4563ff0444711820b350a118991_left_right.log'}",,,,,,False,False
8,refs/heads/master,c7c3fe36232003f19d8e5d2109e4f7ab4f3c4546,1bb783822860c78e9daf8c7155f3ad2d1814a51d,80fcf8edfb81d3edb386716b3811066418f7254c,,5,8,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/mojohaus/exec-maven-plugin/1bb783822860c78e9daf8c7155f3ad2d1814a51d_80fcf8edfb81d3edb386716b3811066418f7254c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/mojohaus/exec-maven-plugin/1bb783822860c78e9daf8c7155f3ad2d1814a51d_80fcf8edfb81d3edb386716b3811066418f7254c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/mojohaus/exec-maven-plugin/1bb783822860c78e9daf8c7155f3ad2d1814a51d_80fcf8edfb81d3edb386716b3811066418f7254c_left_right.log'}",,,,,,False,False
9,refs/heads/master,1bb783822860c78e9daf8c7155f3ad2d1814a51d,0a9b9cb33a0aa3062c258c695af4eed6fea72f22,8f638757d22b46bdbbb9f93adcc4475b68f7cf33,,4,6,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/mojohaus/exec-maven-plugin/0a9b9cb33a0aa3062c258c695af4eed6fea72f22_8f638757d22b46bdbbb9f93adcc4475b68f7cf33_base_left.log', 'base_right': 'cache/diff_analyzer/logs/mojohaus/exec-maven-plugin/0a9b9cb33a0aa3062c258c695af4eed6fea72f22_8f638757d22b46bdbbb9f93adcc4475b68f7cf33_base_right.log', 'left_right': 'cache/diff_analyzer/logs/mojohaus/exec-maven-plugin/0a9b9cb33a0aa3062c258c695af4eed6fea72f22_8f638757d22b46bdbbb9f93adcc4475b68f7cf33_left_right.log'}",,,,,,False,False
10,refs/heads/master,0a9b9cb33a0aa3062c258c695af4eed6fea72f22,581e6ed87b1e4ac3d9fa0abdab85275d60983626,52d75dc2744669e76f568759df6ba34f6d308aaa,,3,4,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/mojohaus/exec-maven-plugin/581e6ed87b1e4ac3d9fa0abdab85275d60983626_52d75dc2744669e76f568759df6ba34f6d308aaa_base_left.log', 'base_right': 'cache/diff_analyzer/logs/mojohaus/exec-maven-plugin/581e6ed87b1e4ac3d9fa0abdab85275d60983626_52d75dc2744669e76f568759df6ba34f6d308aaa_base_right.log', 'left_right': 'cache/diff_analyzer/logs/mojohaus/exec-maven-plugin/581e6ed87b1e4ac3d9fa0abdab85275d60983626_52d75dc2744669e76f568759df6ba34f6d308aaa_left_right.log'}",,,,,,False,False
13,refs/heads/master,7771e9110a8332c0a8259f39c04bd5a51c63a9d6,3a7d22906f76da260ea9603443a5b8d17f7625fe,238e14e08440721cd424479829a661d3dd41f8ea,,2,6,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/mojohaus/exec-maven-plugin/3a7d22906f76da260ea9603443a5b8d17f7625fe_238e14e08440721cd424479829a661d3dd41f8ea_base_left.log', 'base_right': 'cache/diff_analyzer/logs/mojohaus/exec-maven-plugin/3a7d22906f76da260ea9603443a5b8d17f7625fe_238e14e08440721cd424479829a661d3dd41f8ea_base_right.log', 'left_right': 'cache/diff_analyzer/logs/mojohaus/exec-maven-plugin/3a7d22906f76da260ea9603443a5b8d17f7625fe_238e14e08440721cd424479829a661d3dd41f8ea_left_right.log'}",,,,,,False,False
16,refs/heads/master,f15a14ed99f072c3de68437c231348d71f60b23f,93c93f387c6fdc03ecbd14b7e00f3e1903d435f6,73363520a8a7bc74619474b0f2b25b270cb4f9a8,,115,741,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/mojohaus/exec-maven-plugin/93c93f387c6fdc03ecbd14b7e00f3e1903d435f6_73363520a8a7bc74619474b0f2b25b270cb4f9a8_base_left.log', 'base_right': 'cache/diff_analyzer/logs/mojohaus/exec-maven-plugin/93c93f387c6fdc03ecbd14b7e00f3e1903d435f6_73363520a8a7bc74619474b0f2b25b270cb4f9a8_base_right.log', 'left_right': 'cache/diff_analyzer/logs/mojohaus/exec-maven-plugin/93c93f387c6fdc03ecbd14b7e00f3e1903d435f6_73363520a8a7bc74619474b0f2b25b270cb4f9a8_left_right.log'}",,,,,,False,False
17,refs/heads/master,93c93f387c6fdc03ecbd14b7e00f3e1903d435f6,60df0802b5c8b1e4ac6569ac23200e734c9a60c4,2a5ac5bae5da83c3e6b2fdf1ee70f8f517b58122,,114,741,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/mojohaus/exec-maven-plugin/60df0802b5c8b1e4ac6569ac23200e734c9a60c4_2a5ac5bae5da83c3e6b2fdf1ee70f8f517b58122_base_left.log', 'base_right': 'cache/diff_analyzer/logs/mojohaus/exec-maven-plugin/60df0802b5c8b1e4ac6569ac23200e734c9a60c4_2a5ac5bae5da83c3e6b2fdf1ee70f8f517b58122_base_right.log', 'left_right': 'cache/diff_analyzer/logs/mojohaus/exec-maven-plugin/60df0802b5c8b1e4ac6569ac23200e734c9a60c4_2a5ac5bae5da83c3e6b2fdf1ee70f8f517b58122_left_right.log'}",6d4763f0904fd1dd55b956ba820be1f5ce7bcbff0742c41f6ca620d9db2ac0f2,Tests_passed,ac673ee00deb49674e16af53598dbf9fea9654111866e7134e05c438db87d53e,Tests_passed,True,True,True
