idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,test merge,sampled for testing
4,refs/heads/master,6e9506af9dd9fc0662d32080a9a5365ed7bffa0a,ba404aa9b8d30efd64ac6c6f281ef44a7c5958e5,64a24cd37a6707fb7dc88da55ffbee72d696a20c,,6,26,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/sockeqwe/fragmentargs/ba404aa9b8d30efd64ac6c6f281ef44a7c5958e5_64a24cd37a6707fb7dc88da55ffbee72d696a20c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/sockeqwe/fragmentargs/ba404aa9b8d30efd64ac6c6f281ef44a7c5958e5_64a24cd37a6707fb7dc88da55ffbee72d696a20c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/sockeqwe/fragmentargs/ba404aa9b8d30efd64ac6c6f281ef44a7c5958e5_64a24cd37a6707fb7dc88da55ffbee72d696a20c_left_right.log'}",56a4283b9c9abceeea3f0f2a52461d7fddda1fe780466a9b8b1042e7ca518802,Tests_passed,9d18930b60a1cc89aa0e0089242978e2751f707bbc392f421641c679d4f6425a,Tests_passed,True,True,True
6,refs/heads/master,4fb49cea9be30130b7dccf3c99e4e35d48e8187c,8cdb209cf0c9a7c62be5be519dc562763eb9ccf5,c403562be8af26ece059de7ee0ec4670e9220fbd,,8,75,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/sockeqwe/fragmentargs/8cdb209cf0c9a7c62be5be519dc562763eb9ccf5_c403562be8af26ece059de7ee0ec4670e9220fbd_base_left.log', 'base_right': 'cache/diff_analyzer/logs/sockeqwe/fragmentargs/8cdb209cf0c9a7c62be5be519dc562763eb9ccf5_c403562be8af26ece059de7ee0ec4670e9220fbd_base_right.log', 'left_right': 'cache/diff_analyzer/logs/sockeqwe/fragmentargs/8cdb209cf0c9a7c62be5be519dc562763eb9ccf5_c403562be8af26ece059de7ee0ec4670e9220fbd_left_right.log'}",,,,,,False,False
7,refs/heads/master,e9db055a940b3592171bd12213893f3bc4526108,73407eb52d13a02a10419e93a635c4796ff0dd2b,ed37b8001f6601ee5ef1489f7d7f4b8cdf298f1b,,3,16,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/sockeqwe/fragmentargs/73407eb52d13a02a10419e93a635c4796ff0dd2b_ed37b8001f6601ee5ef1489f7d7f4b8cdf298f1b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/sockeqwe/fragmentargs/73407eb52d13a02a10419e93a635c4796ff0dd2b_ed37b8001f6601ee5ef1489f7d7f4b8cdf298f1b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/sockeqwe/fragmentargs/73407eb52d13a02a10419e93a635c4796ff0dd2b_ed37b8001f6601ee5ef1489f7d7f4b8cdf298f1b_left_right.log'}",,,,,,False,False
9,refs/heads/master,b3bda36d87bc6aa7a79ea51807f658ec8b352a90,271b4430fa2573f36749080d9a54933dd746e370,f056a763e8d1e178f8d96c7918e2a7e71a223db3,,4,21,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/sockeqwe/fragmentargs/271b4430fa2573f36749080d9a54933dd746e370_f056a763e8d1e178f8d96c7918e2a7e71a223db3_base_left.log', 'base_right': 'cache/diff_analyzer/logs/sockeqwe/fragmentargs/271b4430fa2573f36749080d9a54933dd746e370_f056a763e8d1e178f8d96c7918e2a7e71a223db3_base_right.log', 'left_right': 'cache/diff_analyzer/logs/sockeqwe/fragmentargs/271b4430fa2573f36749080d9a54933dd746e370_f056a763e8d1e178f8d96c7918e2a7e71a223db3_left_right.log'}",,,,,,False,False
11,refs/heads/master,08a13499e339d88b7fe454e9fc53f58ae80167a4,7da13a0d13ac2751fce69d9e70a29b6d0d5f512e,d82066037d7d73a19959d460f92b56eadc9359dd,,9,36,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/sockeqwe/fragmentargs/7da13a0d13ac2751fce69d9e70a29b6d0d5f512e_d82066037d7d73a19959d460f92b56eadc9359dd_base_left.log', 'base_right': 'cache/diff_analyzer/logs/sockeqwe/fragmentargs/7da13a0d13ac2751fce69d9e70a29b6d0d5f512e_d82066037d7d73a19959d460f92b56eadc9359dd_base_right.log', 'left_right': 'cache/diff_analyzer/logs/sockeqwe/fragmentargs/7da13a0d13ac2751fce69d9e70a29b6d0d5f512e_d82066037d7d73a19959d460f92b56eadc9359dd_left_right.log'}",,,,,,False,False
12,refs/heads/master,d82066037d7d73a19959d460f92b56eadc9359dd,6c244f4a83c0cf222815f0bd6b7456074e74b859,8e7847ec570ba46d6c94049bdfd9ec65a32e2ef0,,3,8,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/sockeqwe/fragmentargs/6c244f4a83c0cf222815f0bd6b7456074e74b859_8e7847ec570ba46d6c94049bdfd9ec65a32e2ef0_base_left.log', 'base_right': 'cache/diff_analyzer/logs/sockeqwe/fragmentargs/6c244f4a83c0cf222815f0bd6b7456074e74b859_8e7847ec570ba46d6c94049bdfd9ec65a32e2ef0_base_right.log', 'left_right': 'cache/diff_analyzer/logs/sockeqwe/fragmentargs/6c244f4a83c0cf222815f0bd6b7456074e74b859_8e7847ec570ba46d6c94049bdfd9ec65a32e2ef0_left_right.log'}",,,,,,False,False
14,refs/heads/master,019199dbb266f06e13e2995346ee582a824ee475,b33ff231a6e57dbde84ca8c46619b2bfe33164ac,6f2c291a493fa95a093bce018849313a73eeb892,,3,2,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/sockeqwe/fragmentargs/b33ff231a6e57dbde84ca8c46619b2bfe33164ac_6f2c291a493fa95a093bce018849313a73eeb892_base_left.log', 'base_right': 'cache/diff_analyzer/logs/sockeqwe/fragmentargs/b33ff231a6e57dbde84ca8c46619b2bfe33164ac_6f2c291a493fa95a093bce018849313a73eeb892_base_right.log', 'left_right': 'cache/diff_analyzer/logs/sockeqwe/fragmentargs/b33ff231a6e57dbde84ca8c46619b2bfe33164ac_6f2c291a493fa95a093bce018849313a73eeb892_left_right.log'}",,,,,,False,False
15,refs/heads/master,1189a44fe1857243eb1e1d16b7a7e86eaea603ed,c8a36a268be1fbcae8fa1cdc29ff31d7744cd2d6,08e9127d70ba8afc40e92fe541981581fa5ae272,,6,32,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/sockeqwe/fragmentargs/c8a36a268be1fbcae8fa1cdc29ff31d7744cd2d6_08e9127d70ba8afc40e92fe541981581fa5ae272_base_left.log', 'base_right': 'cache/diff_analyzer/logs/sockeqwe/fragmentargs/c8a36a268be1fbcae8fa1cdc29ff31d7744cd2d6_08e9127d70ba8afc40e92fe541981581fa5ae272_base_right.log', 'left_right': 'cache/diff_analyzer/logs/sockeqwe/fragmentargs/c8a36a268be1fbcae8fa1cdc29ff31d7744cd2d6_08e9127d70ba8afc40e92fe541981581fa5ae272_left_right.log'}",,,,,,False,False
17,refs/heads/master,b48f3a6671890b839391b62daead45e73daf24de,c273882765557274b1c1fcef182c60e834691aba,dcee6f6ef5b1992594cce5a2ceee07c904357fc0,,5,6,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/sockeqwe/fragmentargs/c273882765557274b1c1fcef182c60e834691aba_dcee6f6ef5b1992594cce5a2ceee07c904357fc0_base_left.log', 'base_right': 'cache/diff_analyzer/logs/sockeqwe/fragmentargs/c273882765557274b1c1fcef182c60e834691aba_dcee6f6ef5b1992594cce5a2ceee07c904357fc0_base_right.log', 'left_right': 'cache/diff_analyzer/logs/sockeqwe/fragmentargs/c273882765557274b1c1fcef182c60e834691aba_dcee6f6ef5b1992594cce5a2ceee07c904357fc0_left_right.log'}",,,,,,False,False
18,refs/heads/master,ade76e0f234cca12c03320025cfe0f331a03dba6,88af93b634513f61075e18954f94ff4a3fcd6dbb,b9a94c07f974d77aedadec07bb513b925e436fc5,,6,8,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/sockeqwe/fragmentargs/88af93b634513f61075e18954f94ff4a3fcd6dbb_b9a94c07f974d77aedadec07bb513b925e436fc5_base_left.log', 'base_right': 'cache/diff_analyzer/logs/sockeqwe/fragmentargs/88af93b634513f61075e18954f94ff4a3fcd6dbb_b9a94c07f974d77aedadec07bb513b925e436fc5_base_right.log', 'left_right': 'cache/diff_analyzer/logs/sockeqwe/fragmentargs/88af93b634513f61075e18954f94ff4a3fcd6dbb_b9a94c07f974d77aedadec07bb513b925e436fc5_left_right.log'}",,,,,,False,False
